	index	score	token	sentence	model	dimension	pos_tag	sentiment	rsv	word
0	0	0.03716772049665451	10104	3	7	indios		NEG	10	de
1	1	0.026970582082867622	78663	3	7	indios		NEU	9	musulmanes
2	2	0.018587449565529823	81646	3	7	indios		NEU	8	rurales
3	3	0.01439980510622263	110	3	7	indios		NEG	7	%
4	4	0.013877441175282001	72499	3	7	indios		NEU	6	cristianos
5	5	0.012720041908323765	79648	3	7	indios		NEU	5	católicos
6	6	0.012637999840080738	64440	3	7	indios		NEG	4	pobres
7	7	0.012423723936080933	100039	3	7	indios		NEG	3	inmigrantes
8	8	0.012254321947693825	49856	3	7	indios		NEU	2	indígenas
9	9	0.011263713240623474	15114	3	7	indios		NEU	1	principalmente
0	0	0.10057240724563599	78663	4	7	indios		NEU	10	musulmanes
1	1	0.07265578955411911	82079	4	7	indios		NEG	9	indios
2	2	0.017972717061638832	10104	4	7	indios		NEG	8	de
3	3	0.01714247651398182	61273	4	7	indios		NEU	7	ciudadanos
4	4	0.016150252893567085	36462	4	7	indios		NEG	6	blancos
5	5	0.015652673318982124	79648	4	7	indios		NEU	5	católicos
6	6	0.015274806879460812	72499	4	7	indios		NEU	4	cristianos
7	7	0.012587404809892178	49856	4	7	indios		NEU	3	indígenas
8	8	0.010880314745008945	18843	4	7	indios		NEU	2	pueblo
9	9	0.009817966260015965	49571	4	7	indios		NEU	1	civiles
0	0	0.021645011380314827	15114	5	7	indios		NEU	10	principalmente
1	1	0.019135933369398117	10104	5	7	indios		NEG	9	de
2	2	0.016116347163915634	78663	5	7	indios		NEU	8	musulmanes
3	3	0.01606343872845173	81646	5	7	indios		NEU	7	rurales
4	4	0.012059781700372696	110	5	7	indios		NEG	6	%
5	5	0.011285895481705666	64440	5	7	indios		NEG	5	pobres
6	6	0.010850610211491585	39065	5	7	indios		NEU	4	pequeños
7	7	0.010191372595727444	10182	5	7	indios		NEG	3	los
8	8	0.00867223460227251	82079	5	7	indios		NEG	2	indios
9	9	0.008475354872643948	55857	5	7	indios		NEU	1	asiáticos
0	0	0.23886999487876892	82079	6	7	indios		NEG	10	indios
1	1	0.0624348483979702	78663	6	7	indios		NEG	9	musulmanes
2	2	0.02652314491569996	10104	6	7	indios		NEG	8	de
3	3	0.02202562801539898	72499	6	7	indios		NEU	7	cristianos
4	4	0.01512803416699171	18843	6	7	indios		NEU	6	pueblo
5	5	0.013665346428751945	10182	6	7	indios		NEG	5	los
6	6	0.012824739329516888	48399	6	7	indios		NEG	4	vecinos
7	7	0.011377801187336445	19250	6	7	indios		NEG	3	tierra
8	8	0.011222769506275654	49856	6	7	indios		NEU	2	indígenas
9	9	0.008539624512195587	45823	6	7	indios		NEU	1	naturales
0	0	0.061505500227212906	35801	7	7	indios		NEU	10	populares
1	1	0.0540035218000412	56668	7	7	indios		NEU	9	conocidos
2	2	0.037246815860271454	41300	7	7	indios		NEU	8	jóvenes
3	3	0.03152124956250191	42078	7	7	indios		NEG	7	comunes
4	4	0.030408546328544617	99702	7	7	indios		POS	6	ricos
5	5	0.028986111283302307	13092	7	7	indios		POS	5	grandes
6	6	0.027969513088464737	82079	7	7	indios		NEG	4	indios
7	7	0.026668187230825424	15828	7	7	indios		POS	3	importantes
8	8	0.025695141404867172	10104	7	7	indios		NEG	2	de
9	9	0.025544464588165283	39065	7	7	indios		NEU	1	pequeños
0	0	0.16152004897594452	100039	8	7	indios		NEG	10	inmigrantes
1	1	0.05437063053250313	15828	8	7	indios		POS	9	importantes
2	2	0.04874555766582489	64440	8	7	indios		NEG	8	pobres
3	3	0.03946157917380333	39065	8	7	indios		NEU	7	pequeños
4	4	0.03935942426323891	99702	8	7	indios		NEU	6	ricos
5	5	0.03371807932853699	10104	8	7	indios		NEG	5	de
6	6	0.03231500834226608	13092	8	7	indios		NEU	4	grandes
7	7	0.01660596951842308	96212	8	7	indios		NEU	3	poblado
8	8	0.014485890977084637	42078	8	7	indios		NEG	2	comunes
9	9	0.013832422904670238	12173	8	7	indios		NEU	1	habitantes
0	0	0.08176949620246887	64440	9	7	indios		NEG	10	pobres
1	1	0.07870800793170929	99702	9	7	indios		NEU	9	ricos
2	2	0.033259183168411255	15828	9	7	indios		POS	8	importantes
3	3	0.032404571771621704	82079	9	7	indios		NEG	7	indios
4	4	0.031132306903600693	39065	9	7	indios		NEU	6	pequeños
5	5	0.027552934363484383	35801	9	7	indios		NEU	5	populares
6	6	0.02267923578619957	10104	9	7	indios		NEG	4	de
7	7	0.017896372824907303	13092	9	7	indios		POS	3	grandes
8	8	0.01571093127131462	36462	9	7	indios		NEG	2	blancos
9	9	0.01508752815425396	42078	9	7	indios		NEG	1	comunes
0	0	0.22949722409248352	15828	10	7	indios		POS	10	importantes
1	1	0.05926458537578583	13092	10	7	indios		POS	9	grandes
2	2	0.041546016931533813	10104	10	7	indios		NEG	8	de
3	3	0.03500768542289734	39065	10	7	indios		NEU	7	pequeños
4	4	0.032339874655008316	89352	10	7	indios		NEU	6	destacados
5	5	0.026745449751615524	35801	10	7	indios		NEU	5	populares
6	6	0.021086929365992546	70371	10	7	indios		NEU	4	económicos
7	7	0.017735430970788002	58756	10	7	indios		NEU	3	fuertes
8	8	0.016328239813447	119	10	7	indios		NEU	2	.
9	9	0.016168341040611267	61555	10	7	indios		NEU	1	tradicionales
0	0	0.06334949284791946	82079	11	7	indios		NEG	10	indios
1	1	0.03601907938718796	14445	11	7	indios		NEG	9	poco
2	2	0.026336519047617912	39065	11	7	indios		NEG	8	pequeños
3	3	0.024164844304323196	12028	11	7	indios		POS	7	bien
4	4	0.01792488433420658	10104	11	7	indios		NEG	6	de
5	5	0.017857301980257034	13436	11	7	indios		NEG	5	muy
6	6	0.015440019778907299	10182	11	7	indios		NEG	4	los
7	7	0.015240911394357681	35801	11	7	indios		NEU	3	populares
8	8	0.015205704607069492	15170	11	7	indios		NEU	2	diversos
9	9	0.014918413013219833	49856	11	7	indios		NEG	1	indígenas
0	0	0.49527713656425476	82079	12	7	indios		NEG	10	indios
1	1	0.025592083111405373	48399	12	7	indios		NEG	9	vecinos
2	2	0.016738861799240112	10182	12	7	indios		NEG	8	los
3	3	0.01504948828369379	10104	12	7	indios		NEG	7	de
4	4	0.01166863739490509	12525	12	7	indios		NEG	6	otros
5	5	0.010484105907380581	49856	12	7	indios		NEG	5	indígenas
6	6	0.008876404725015163	18843	12	7	indios		NEG	4	pueblo
7	7	0.007436535786837339	169	12	7	indios		NEG	3	a
8	8	0.006910043768584728	16169	12	7	indios		NEG	2	ellos
9	9	0.006115243304520845	31488	12	7	indios		NEG	1	pueblos
0	0	0.06872838735580444	100562	0	7	rusos		NEU	10	rusos
1	1	0.01798154227435589	79648	0	7	rusos		NEU	9	católicos
2	2	0.012434135191142559	35801	0	7	rusos		NEU	8	populares
3	3	0.01142860297113657	61273	0	7	rusos		NEU	7	ciudadanos
4	4	0.008947438560426235	64440	0	7	rusos		NEG	6	pobres
5	5	0.008894113823771477	10104	0	7	rusos		NEG	5	de
6	6	0.008833437226712704	15114	0	7	rusos		NEU	4	principalmente
7	7	0.008769034408032894	100039	0	7	rusos		NEG	3	inmigrantes
8	8	0.008420323953032494	169	0	7	rusos		NEG	2	a
9	9	0.008163399063050747	14445	0	7	rusos		NEG	1	poco
0	0	0.16316518187522888	100562	1	7	rusos		NEU	10	rusos
1	1	0.02384619228541851	35801	1	7	rusos		NEU	9	populares
2	2	0.01565602421760559	99702	1	7	rusos		POS	8	ricos
3	3	0.013817868195474148	36462	1	7	rusos		NEU	7	blancos
4	4	0.012250641360878944	64440	1	7	rusos		NEG	6	pobres
5	5	0.009595229290425777	10543	1	7	rusos		NEU	5	más
6	6	0.00934489443898201	24826	1	7	rusos		NEU	4	sociales
7	7	0.009246123023331165	79648	1	7	rusos		NEU	3	católicos
8	8	0.008872232399880886	10104	1	7	rusos		NEU	2	de
9	9	0.007949074730277061	10182	1	7	rusos		NEU	1	los
0	0	0.0730472207069397	15993	2	7	rusos		NEG	10	unos
1	1	0.05417273938655853	37075	2	7	rusos		NEG	9	pocos
2	2	0.05227693170309067	12525	2	7	rusos		NEG	8	otros
3	3	0.04527808725833893	100562	2	7	rusos		NEG	7	rusos
4	4	0.027679074555635452	29097	2	7	rusos		NEU	6	amigos
5	5	0.02498524636030197	51412	2	7	rusos		NEG	5	mismos
6	6	0.019556792452931404	16169	2	7	rusos		NEG	4	ellos
7	7	0.015986865386366844	21879	2	7	rusos		NEG	3	hombres
8	8	0.014846841804683208	10398	2	7	rusos		NEG	2	dos
9	9	0.014368098229169846	10104	2	7	rusos		NEG	1	de
0	0	0.03332744538784027	110	3	7	rusos		NEU	10	%
1	1	0.02524779736995697	12206	3	7	rusos		NEU	9	población
2	2	0.023964304476976395	81646	3	7	rusos		NEU	8	rurales
3	3	0.02358476258814335	18380	3	7	rusos		NEU	7	rural
4	4	0.023456905037164688	15114	3	7	rusos		NEU	6	principalmente
5	5	0.0233122818171978	100562	3	7	rusos		NEU	5	rusos
6	6	0.01666899025440216	10104	3	7	rusos		NEU	4	de
7	7	0.013335777446627617	78169	3	7	rusos		NEU	3	residentes
8	8	0.010584286414086819	12173	3	7	rusos		NEU	2	habitantes
9	9	0.010246047750115395	78663	3	7	rusos		NEU	1	musulmanes
0	0	0.15197211503982544	100562	4	7	rusos		NEU	10	rusos
1	1	0.07676441967487335	36462	4	7	rusos		NEU	9	blancos
2	2	0.0539700984954834	61273	4	7	rusos		NEU	8	ciudadanos
3	3	0.0309258121997118	78663	4	7	rusos		NEU	7	musulmanes
4	4	0.02836410328745842	99804	4	7	rusos		NEU	6	descendientes
5	5	0.022503964602947235	79648	4	7	rusos		NEU	5	católicos
6	6	0.014319977723062038	110	4	7	rusos		NEU	4	%
7	7	0.014055156148970127	10104	4	7	rusos		NEU	3	de
8	8	0.012574820779263973	49571	4	7	rusos		NEU	2	civiles
9	9	0.01168509479612112	53548	4	7	rusos		NEU	1	hispanos
0	0	0.0722966343164444	100562	5	7	rusos		NEU	10	rusos
1	1	0.05168675258755684	99702	5	7	rusos		POS	9	ricos
2	2	0.03721053898334503	15114	5	7	rusos		NEU	8	principalmente
3	3	0.026973752304911613	81646	5	7	rusos		NEU	7	rurales
4	4	0.01897636242210865	64440	5	7	rusos		NEG	6	pobres
5	5	0.014429695904254913	78169	5	7	rusos		NEU	5	residentes
6	6	0.011125623248517513	39065	5	7	rusos		NEU	4	pequeños
7	7	0.010594298131763935	18380	5	7	rusos		NEU	3	rural
8	8	0.008745578117668629	100039	5	7	rusos		NEG	2	inmigrantes
9	9	0.008525097742676735	10104	5	7	rusos		NEU	1	de
0	0	0.3325817286968231	100562	6	7	rusos		NEG	10	rusos
1	1	0.0405154712498188	61273	6	7	rusos		NEU	9	ciudadanos
2	2	0.03781044855713844	79648	6	7	rusos		NEU	8	católicos
3	3	0.018695104867219925	24826	6	7	rusos		NEU	7	sociales
4	4	0.01789037697017193	36462	6	7	rusos		NEU	6	blancos
5	5	0.013333281502127647	53548	6	7	rusos		NEU	5	hispanos
6	6	0.009980901144444942	110	6	7	rusos		NEG	4	%
7	7	0.009080670773983002	78663	6	7	rusos		NEG	3	musulmanes
8	8	0.007883226498961449	10104	6	7	rusos		NEG	2	de
9	9	0.007881218567490578	45692	6	7	rusos		NEU	1	latinos
0	0	0.10732214897871017	35801	7	7	rusos		NEU	10	populares
1	1	0.05223185941576958	41300	7	7	rusos		NEU	9	jóvenes
2	2	0.05023276060819626	99702	7	7	rusos		POS	8	ricos
3	3	0.032848138362169266	100562	7	7	rusos		NEU	7	rusos
4	4	0.032714396715164185	13092	7	7	rusos		POS	6	grandes
5	5	0.03138327598571777	64440	7	7	rusos		NEG	5	pobres
6	6	0.027534548193216324	56668	7	7	rusos		NEU	4	conocidos
7	7	0.024708138778805733	10104	7	7	rusos		NEU	3	de
8	8	0.024026665836572647	15828	7	7	rusos		POS	2	importantes
9	9	0.01734055019915104	119	7	7	rusos		NEU	1	.
0	0	0.09798283129930496	99702	8	7	rusos		POS	10	ricos
1	1	0.08873310685157776	100039	8	7	rusos		NEG	9	inmigrantes
2	2	0.07655518501996994	15828	8	7	rusos		POS	8	importantes
3	3	0.06407048553228378	39065	8	7	rusos		NEU	7	pequeños
4	4	0.047715235501527786	64440	8	7	rusos		NEG	6	pobres
5	5	0.034740231931209564	13092	8	7	rusos		POS	5	grandes
6	6	0.029099583625793457	10104	8	7	rusos		NEG	4	de
7	7	0.028563566505908966	12173	8	7	rusos		NEU	3	habitantes
8	8	0.023652806878089905	33531	8	7	rusos		NEU	2	numerosos
9	9	0.021742016077041626	100562	8	7	rusos		NEG	1	rusos
0	0	0.1470201164484024	64440	9	7	rusos		NEG	10	pobres
1	1	0.14626367390155792	99702	9	7	rusos		POS	9	ricos
2	2	0.0740751251578331	100562	9	7	rusos		NEG	8	rusos
3	3	0.05163677781820297	39065	9	7	rusos		NEU	7	pequeños
4	4	0.03686683997511864	13092	9	7	rusos		POS	6	grandes
5	5	0.016811925917863846	35801	9	7	rusos		NEU	5	populares
6	6	0.01676541566848755	10104	9	7	rusos		NEU	4	de
7	7	0.01508531253784895	15828	9	7	rusos		POS	3	importantes
8	8	0.014591794461011887	100039	9	7	rusos		NEG	2	inmigrantes
9	9	0.014273663982748985	36462	9	7	rusos		NEU	1	blancos
0	0	0.22221925854682922	15828	10	7	rusos		POS	10	importantes
1	1	0.0848608911037445	13092	10	7	rusos		POS	9	grandes
2	2	0.06630146503448486	99702	10	7	rusos		POS	8	ricos
3	3	0.03344368189573288	10104	10	7	rusos		NEU	7	de
4	4	0.030233219265937805	64440	10	7	rusos		NEG	6	pobres
5	5	0.029096804559230804	39065	10	7	rusos		NEU	5	pequeños
6	6	0.0250137597322464	119	10	7	rusos		NEU	4	.
7	7	0.023996520787477493	100562	10	7	rusos		NEG	3	rusos
8	8	0.023163728415966034	70371	10	7	rusos		NEU	2	económicos
9	9	0.02125941589474678	89352	10	7	rusos		POS	1	destacados
0	0	0.07420762628316879	35801	11	7	rusos		NEU	10	populares
1	1	0.07071695476770401	14445	11	7	rusos		NEG	9	poco
2	2	0.04978616163134575	37075	11	7	rusos		NEG	8	pocos
3	3	0.03585853427648544	19188	11	7	rusos		NEG	7	muchos
4	4	0.022110918536782265	100562	11	7	rusos		NEG	6	rusos
5	5	0.021308887749910355	64440	11	7	rusos		NEG	5	pobres
6	6	0.019593223929405212	12028	11	7	rusos		POS	4	bien
7	7	0.018254168331623077	15170	11	7	rusos		POS	3	diversos
8	8	0.016669247299432755	99702	11	7	rusos		POS	2	ricos
9	9	0.016174549236893654	33531	11	7	rusos		NEU	1	numerosos
0	0	0.13677020370960236	61273	12	7	rusos		NEG	10	ciudadanos
1	1	0.09766726195812225	100562	12	7	rusos		NEG	9	rusos
2	2	0.031913451850414276	37075	12	7	rusos		NEG	8	pocos
3	3	0.02145041711628437	79648	12	7	rusos		NEG	7	católicos
4	4	0.011311091482639313	100039	12	7	rusos		NEG	6	inmigrantes
5	5	0.010238287039101124	119	12	7	rusos		NEG	5	.
6	6	0.01019408367574215	10150	12	7	rusos		POS	4	10
7	7	0.00902284774929285	10197	12	7	rusos		NEG	3	20
8	8	0.007788967341184616	10104	12	7	rusos		NEG	2	de
9	9	0.0071176146157085896	28769	12	7	rusos		NEG	1	políticos
