	index	score	token	sentence	model	dimension	pos_tag	sentiment	rsv	word
2	2	0.033554598689079285	8062	3	10	indios		NEG	8	extranjeros
3	3	0.02911495231091976	5351	3	10	indios		NEU	7	españoles
4	4	0.021407708525657654	4174	3	10	indios		POS	6	buenos
5	5	0.02033642865717411	19375	3	10	indios		NEU	5	latinos
6	6	0.017530109733343124	10423	3	10	indios		NEG	4	negros
7	7	0.01661927066743374	1352	3	10	indios		NEG	3	muchos
8	8	0.01520079281181097	37722	3	10	indios		NEG	2	racistas
9	9	0.013915814459323883	8111	3	10	indios		NEG	1	pobres
0	0	0.05977756902575493	2157	4	10	indios		NEU	10	mayoría
1	1	0.059083618223667145	10423	4	10	indios		NEG	9	negros
2	2	0.047114014625549316	19243	4	10	indios		NEG	8	indios
3	3	0.033191680908203125	8062	4	10	indios		NEG	7	extranjeros
4	4	0.022476978600025177	10805	4	10	indios		NEG	6	blancos
5	5	0.020606903359293938	8111	4	10	indios		NEG	5	pobres
6	6	0.018994111567735672	2323	4	10	indios		NEU	4	hombres
7	7	0.01747649721801281	5351	4	10	indios		NEU	3	españoles
8	8	0.011651942506432533	4138	4	10	indios		NEU	2	ciudadanos
9	9	0.011354098096489906	1568	4	10	indios		NEU	1	mujeres
0	0	0.07757792621850967	8901	5	10	indios		NEU	10	turistas
1	1	0.04508104920387268	8062	5	10	indios		NEG	9	extranjeros
2	2	0.03262508660554886	2157	5	10	indios		NEU	8	mayoría
3	3	0.02647174894809723	32820	5	10	indios		POS	7	bienvenidos
4	4	0.021521398797631264	4174	5	10	indios		POS	6	buenos
5	5	0.018622927367687225	34229	5	10	indios		NEU	5	millonarios
6	6	0.01714271865785122	1352	5	10	indios		NEG	4	muchos
7	7	0.013464229181408882	11165	5	10	indios		NEU	3	famosos
8	8	0.01331114862114191	5351	5	10	indios		NEU	2	españoles
9	9	0.012111827731132507	726	5	10	indios		NEG	1	todos
0	0	0.025315111503005028	9430	6	10	indios		NEG	10	iguales
1	1	0.018610717728734016	316	6	10	indios		NEG	9	los
2	2	0.017086250707507133	19243	6	10	indios		NEG	8	indios
3	3	0.013016961514949799	5351	6	10	indios		NEU	7	españoles
4	4	0.011437565088272095	293	6	10	indios		NEG	6	que
5	5	0.00835050642490387	7206	6	10	indios		POS	5	libres
6	6	0.00796396005898714	726	6	10	indios		NEG	4	todos
7	7	0.007770181633532047	10423	6	10	indios		NEG	3	negros
8	8	0.006715776864439249	5860	6	10	indios		NEG	2	comunes
9	9	0.005786949303001165	805	6	10	indios		NEG	1	así
0	0	0.14057284593582153	6571	7	10	indios		NEU	10	populares
1	1	0.06560927629470825	2792	7	10	indios		NEU	9	jóvenes
2	2	0.059354498982429504	19900	7	10	indios		NEG	8	caros
3	3	0.05194374918937683	10578	7	10	indios		NEU	7	baratos
4	4	0.04801826551556587	43564	7	10	indios		NEU	6	buscados
5	5	0.04728332534432411	21996	7	10	indios		NEU	5	jovenes
6	6	0.03671824559569359	1605	7	10	indios		POS	4	grandes
7	7	0.03641464561223984	9931	7	10	indios		POS	3	ricos
8	8	0.017631154507398605	8111	7	10	indios		NEG	2	pobres
9	9	0.01633128523826599	26691	7	10	indios		NEG	1	raros
0	0	0.07845515012741089	6571	8	10	indios		NEU	10	populares
1	1	0.07152032107114792	19900	8	10	indios		NEG	9	caros
2	2	0.06341391056776047	43564	8	10	indios		NEU	8	buscados
3	3	0.04288504645228386	1605	8	10	indios		NEU	7	grandes
4	4	0.04138094559311867	10578	8	10	indios		NEU	6	baratos
5	5	0.04015880823135376	8111	8	10	indios		NEG	5	pobres
6	6	0.03436163812875748	9931	8	10	indios		NEU	4	ricos
7	7	0.03014506958425045	5860	8	10	indios		NEG	3	comunes
8	8	0.027378877624869347	6390	8	10	indios		NEU	2	altos
9	9	0.025925036519765854	2792	8	10	indios		NEU	1	jóvenes
0	0	0.07707437127828598	6571	9	10	indios		NEU	10	populares
1	1	0.059100549668073654	10578	9	10	indios		NEG	9	baratos
2	2	0.05660363286733627	9931	9	10	indios		NEU	8	ricos
3	3	0.04114135354757309	8111	9	10	indios		NEG	7	pobres
4	4	0.0370393842458725	19900	9	10	indios		NEG	6	caros
5	5	0.03382252901792526	1605	9	10	indios		POS	5	grandes
6	6	0.030194589868187904	43564	9	10	indios		NEU	4	buscados
7	7	0.02933400310575962	6390	9	10	indios		NEU	3	altos
8	8	0.019912993535399437	2792	9	10	indios		NEU	2	jóvenes
9	9	0.01976883038878441	8410	9	10	indios		NEU	1	antiguos
0	0	0.19828951358795166	19900	10	10	indios		NEG	10	caros
1	1	0.09128500521183014	43564	10	10	indios		NEU	9	buscados
2	2	0.0818823054432869	10578	10	10	indios		NEU	8	baratos
3	3	0.0751502513885498	6571	10	10	indios		NEU	7	populares
4	4	0.03745689615607262	12622	10	10	indios		NEU	6	turísticos
5	5	0.03423811495304108	11165	10	10	indios		NEU	5	famosos
6	6	0.02238723635673523	1605	10	10	indios		POS	4	grandes
7	7	0.019057052209973335	22162	10	10	indios		NEU	3	reservados
8	8	0.01881095953285694	37113	10	10	indios		NEU	2	visitados
9	9	0.018063342198729515	6390	10	10	indios		NEU	1	altos
0	0	0.12469429522752762	4174	11	10	indios		POS	10	buenos
1	1	0.04078301042318344	9931	11	10	indios		POS	9	ricos
2	2	0.03624152019619942	26691	11	10	indios		NEG	8	raros
3	3	0.0338219478726387	1605	11	10	indios		POS	7	grandes
4	4	0.033183369785547256	8111	11	10	indios		NEG	6	pobres
5	5	0.02165372483432293	22049	11	10	indios		POS	5	amables
6	6	0.021501941606402397	6390	11	10	indios		NEU	4	altos
7	7	0.020083166658878326	10578	11	10	indios		NEG	3	baratos
8	8	0.017545640468597412	3452	11	10	indios		NEG	2	pequeños
9	9	0.01675080694258213	39054	11	10	indios		NEU	1	cultos
0	0	0.11623869091272354	3657	12	10	indios		NEG	10	pocos
1	1	0.02829204872250557	8789	12	10	indios		NEG	9	cuantos
2	2	0.02278200164437294	1167	12	10	indios		POS	8	10
3	3	0.015805000439286232	1410	12	10	indios		NEG	7	20
4	4	0.014498630538582802	2208	12	10	indios		NEG	6	100
5	5	0.01250901073217392	18	12	10	indios		NEG	5	.
6	6	0.010702943429350853	4174	12	10	indios		POS	4	buenos
7	7	0.010381396859884262	263	12	10	indios		NEG	3	de
8	8	0.009666389785706997	1405	12	10	indios		NEG	2	15
9	9	0.00952064711600542	1815	12	10	indios		NEG	1	30
0	0	0.10164076834917068	17796	0	10	rusos		NEU	10	rusos
1	1	0.059212736785411835	32458	0	10	rusos		NEG	9	tontos
2	2	0.045781638473272324	11776	0	10	rusos		POS	8	inteligentes
3	3	0.023541657254099846	14886	0	10	rusos		NEG	7	chinos
4	4	0.02297658659517765	9245	0	10	rusos		NEG	6	malos
5	5	0.021848352625966072	9430	0	10	rusos		NEG	5	iguales
6	6	0.01974141038954258	1662	0	10	rusos		NEU	4	niños
7	7	0.01455940306186676	4174	0	10	rusos		POS	3	buenos
8	8	0.012087919749319553	7206	0	10	rusos		POS	2	libres
9	9	0.010287933982908726	726	0	10	rusos		NEG	1	todos
0	0	0.09515932947397232	17796	1	10	rusos		NEU	10	rusos
1	1	0.036499474197626114	2792	1	10	rusos		NEU	9	jóvenes
2	2	0.03555016964673996	10423	1	10	rusos		NEU	8	negros
3	3	0.03446324169635773	14886	1	10	rusos		NEU	7	chinos
4	4	0.0244589876383543	1662	1	10	rusos		NEU	6	niños
5	5	0.023313237354159355	21996	1	10	rusos		NEU	5	jovenes
6	6	0.01888091303408146	32458	1	10	rusos		NEG	4	tontos
7	7	0.014129961840808392	7382	1	10	rusos		NEU	3	adolescentes
8	8	0.013342583552002907	8111	1	10	rusos		NEG	2	pobres
9	9	0.013080570846796036	9245	1	10	rusos		NEG	1	malos
0	0	0.10397911071777344	1662	2	10	rusos		NEG	10	niños
1	1	0.031930793076753616	2792	2	10	rusos		NEG	9	jóvenes
2	2	0.030730774626135826	17796	2	10	rusos		NEG	8	rusos
3	3	0.019455231726169586	679	2	10	rusos		NEG	7	años
4	4	0.01901787705719471	7382	2	10	rusos		NEG	6	adolescentes
5	5	0.017552919685840607	2066	2	10	rusos		NEG	5	países
6	6	0.013774041086435318	15475	2	10	rusos		NEG	4	delincuentes
7	7	0.012980956584215164	3726	2	10	rusos		NEG	3	tipos
8	8	0.012303291819989681	18794	2	10	rusos		NEG	2	locos
9	9	0.011699691414833069	18	2	10	rusos		NEG	1	.
0	0	0.049045734107494354	8062	3	10	rusos		NEU	10	extranjeros
1	1	0.03518037497997284	2157	3	10	rusos		NEU	9	mayoría
2	2	0.029567601159214973	10423	3	10	rusos		NEU	8	negros
3	3	0.025097887963056564	8111	3	10	rusos		NEG	7	pobres
4	4	0.024812396615743637	32820	3	10	rusos		POS	6	bienvenidos
5	5	0.02472851052880287	17796	3	10	rusos		NEU	5	rusos
6	6	0.023203959688544273	8823	3	10	rusos		NEU	4	europeos
7	7	0.02282152697443962	10571	3	10	rusos		NEG	3	inmigrantes
8	8	0.020756658166646957	15894	3	10	rusos		NEG	2	ilegales
9	9	0.018740708008408546	1662	3	10	rusos		NEU	1	niños
0	0	0.28944265842437744	17796	4	10	rusos		NEU	10	rusos
1	1	0.040887750685214996	4138	4	10	rusos		NEU	9	ciudadanos
2	2	0.025533298030495644	10423	4	10	rusos		NEU	8	negros
3	3	0.02395668625831604	8062	4	10	rusos		NEU	7	extranjeros
4	4	0.022681886330246925	9430	4	10	rusos		NEG	6	iguales
5	5	0.021375741809606552	1662	4	10	rusos		NEU	5	niños
6	6	0.01972883567214012	14886	4	10	rusos		NEU	4	chinos
7	7	0.017826680094003677	18332	4	10	rusos		NEU	3	musulmanes
8	8	0.017292173579335213	8823	4	10	rusos		NEU	2	europeos
9	9	0.01416911743581295	32458	4	10	rusos		NEG	1	tontos
0	0	0.10172972828149796	17796	5	10	rusos		NEU	10	rusos
1	1	0.044362351298332214	8901	5	10	rusos		NEU	9	turistas
2	2	0.04135361313819885	8062	5	10	rusos		NEU	8	extranjeros
3	3	0.03162763640284538	1404	5	10	rusos		NEU	7	millones
4	4	0.024944758042693138	14886	5	10	rusos		NEU	6	chinos
5	5	0.022489937022328377	34229	5	10	rusos		NEU	5	millonarios
6	6	0.022338703274726868	32458	5	10	rusos		NEG	4	tontos
7	7	0.019237488508224487	11165	5	10	rusos		NEU	3	famosos
8	8	0.018467707559466362	2157	5	10	rusos		NEU	2	mayoría
9	9	0.015022847801446915	726	5	10	rusos		NEG	1	todos
0	0	0.32208240032196045	17796	6	10	rusos		NEG	10	rusos
1	1	0.045333243906497955	9430	6	10	rusos		NEG	9	iguales
2	2	0.014704711735248566	32458	6	10	rusos		NEG	8	tontos
3	3	0.012167648412287235	1662	6	10	rusos		NEU	7	niños
4	4	0.011886239051818848	19638	6	10	rusos		NEU	6	occidentales
5	5	0.008556871674954891	11776	6	10	rusos		NEU	5	inteligentes
6	6	0.007534543517976999	6317	6	10	rusos		NEU	4	reales
7	7	0.006947756744921207	14886	6	10	rusos		NEG	3	chinos
8	8	0.0065505714155733585	5713	6	10	rusos		NEG	2	rusia
9	9	0.005874986760318279	18794	6	10	rusos		NEG	1	locos
0	0	0.10311775654554367	19900	7	10	rusos		NEG	10	caros
1	1	0.09376183152198792	10578	7	10	rusos		NEU	9	baratos
2	2	0.09369425475597382	2792	7	10	rusos		NEU	8	jóvenes
3	3	0.05554383620619774	1605	7	10	rusos		POS	7	grandes
4	4	0.04182397201657295	6571	7	10	rusos		NEU	6	populares
5	5	0.024028530344367027	11461	7	10	rusos		NEU	5	viejos
6	6	0.02330595627427101	6390	7	10	rusos		NEU	4	altos
7	7	0.019985314458608627	43564	7	10	rusos		NEU	3	buscados
8	8	0.016414906829595566	19112	7	10	rusos		NEG	2	vendidos
9	9	0.01582549326121807	11165	7	10	rusos		NEU	1	famosos
0	0	0.0512179359793663	8323	8	10	rusos		NEG	10	bajos
1	1	0.04174572974443436	6390	8	10	rusos		NEU	9	altos
2	2	0.04163770377635956	10578	8	10	rusos		NEU	8	baratos
3	3	0.03653092309832573	16100	8	10	rusos		NEU	7	vulnerables
4	4	0.035738904029130936	19900	8	10	rusos		NEG	6	caros
5	5	0.02697078511118889	1605	8	10	rusos		POS	5	grandes
6	6	0.023438414558768272	6571	8	10	rusos		NEU	4	populares
7	7	0.02279306948184967	8111	8	10	rusos		NEG	3	pobres
8	8	0.020995697006583214	19857	8	10	rusos		NEG	2	violentos
9	9	0.01914513297379017	17050	8	10	rusos		NEG	1	peligrosos
0	0	0.07662159204483032	10578	9	10	rusos		NEU	10	baratos
1	1	0.06958189606666565	19900	9	10	rusos		NEG	9	caros
2	2	0.0363936722278595	6390	9	10	rusos		NEU	8	altos
3	3	0.032373588532209396	1605	9	10	rusos		POS	7	grandes
4	4	0.030596930533647537	6571	9	10	rusos		NEU	6	populares
5	5	0.028984922915697098	19112	9	10	rusos		NEG	5	vendidos
6	6	0.01978101208806038	6625	9	10	rusos		NEU	4	activos
7	7	0.01914261467754841	16100	9	10	rusos		NEU	3	vulnerables
8	8	0.01596420258283615	6001	9	10	rusos		POS	2	fuertes
9	9	0.0159200057387352	22162	9	10	rusos		NEU	1	reservados
0	0	0.1341254860162735	19900	10	10	rusos		NEG	10	caros
1	1	0.06054498627781868	10578	10	10	rusos		NEU	9	baratos
2	2	0.049145329743623734	37113	10	10	rusos		NEU	8	visitados
3	3	0.03110157698392868	1605	10	10	rusos		POS	7	grandes
4	4	0.028923029080033302	22162	10	10	rusos		NEU	6	reservados
5	5	0.027019686996936798	6390	10	10	rusos		NEU	5	altos
6	6	0.024409113451838493	6571	10	10	rusos		NEU	4	populares
7	7	0.02406790852546692	19112	10	10	rusos		NEG	3	vendidos
8	8	0.023186378180980682	11165	10	10	rusos		NEU	2	famosos
9	9	0.02308790199458599	12622	10	10	rusos		NEU	1	turísticos
0	0	0.14960552752017975	6390	11	10	rusos		NEU	10	altos
1	1	0.06531120836734772	614	11	10	rusos		NEG	9	muy
2	2	0.04779660329222679	17796	11	10	rusos		NEG	8	rusos
3	3	0.038640961050987244	1072	11	10	rusos		NEG	7	poco
4	4	0.03578564524650574	763	11	10	rusos		POS	6	bien
5	5	0.027778420597314835	1662	11	10	rusos		NEG	5	niños
6	6	0.026787057518959045	1605	11	10	rusos		POS	4	grandes
7	7	0.024411696940660477	1247	11	10	rusos		NEG	3	mal
8	8	0.014798734337091446	2521	11	10	rusos		NEU	2	alto
9	9	0.013916675932705402	3452	11	10	rusos		NEG	1	pequeños
0	0	0.06861120462417603	18	12	10	rusos		NEG	10	.
1	1	0.06627651304006577	8789	12	10	rusos		NEG	9	cuantos
2	2	0.0486309640109539	3657	12	10	rusos		NEG	8	pocos
3	3	0.014687038026750088	1167	12	10	rusos		POS	7	10
4	4	0.011924977414309978	1662	12	10	rusos		NEG	6	niños
5	5	0.010499576106667519	1410	12	10	rusos		NEG	5	20
6	6	0.009785570204257965	2208	12	10	rusos		NEG	4	100
7	7	0.009276612661778927	19579	12	10	rusos		NEG	3	monstruos
8	8	0.008803566917777061	203	12	10	rusos		NEG	2	
9	9	0.008652230724692345	7477	12	10	rusos		NEG	1	ejemplos
