	index	score	token	sentence	model	dimension	pos_tag	rsv	word
0	0	0.050986919552087784	10423	3	9	indios	AQ	10	negros
1	1	0.04160105809569359	1568	3	9	indios	NC	9	mujeres
2	2	0.036306995898485184	37722	3	9	indios	AQ	8	racistas
3	3	0.015061259269714355	31839	3	9	indios	AQ	7	asiáticos
4	4	0.014858118258416653	3343	3	9	indios	AQ	6	humanos
5	5	0.014760795049369335	10571	3	9	indios	NC	5	inmigrantes
6	6	0.014157124795019627	19243	3	9	indios	AQ	4	indios
7	7	0.013778071850538254	19375	3	9	indios	AQ	3	latinos
8	8	0.01298911590129137	9502	3	9	indios	AQ	2	indígenas
9	9	0.01162670087069273	2323	3	9	indios	NC	1	hombres
0	0	0.07052735239267349	10423	4	9	indios	AQ	10	negros
1	1	0.04498855024576187	1568	4	9	indios	NC	9	mujeres
2	2	0.023084495216608047	37722	4	9	indios	AQ	8	racistas
3	3	0.018131759017705917	9502	4	9	indios	AQ	7	indígenas
4	4	0.01786414161324501	8111	4	9	indios	AQ	6	pobres
5	5	0.014532574452459812	1662	4	9	indios	NC	5	niños
6	6	0.013667436316609383	29334	4	9	indios	NC	4	minorías
7	7	0.011664953082799911	10805	4	9	indios	AQ	3	blancos
8	8	0.01093663927167654	419	4	9	indios	RG	2	más
9	9	0.010930050164461136	726	4	9	indios	PI	1	todos
0	0	0.053137701004743576	1568	5	9	indios	NC	10	mujeres
1	1	0.032652597874403	10423	5	9	indios	AQ	9	negros
2	2	0.015755949541926384	2323	5	9	indios	NC	8	hombres
3	3	0.011778331361711025	31839	5	9	indios	AQ	7	asiáticos
4	4	0.0096884248778224	893	5	9	indios	NC	6	personas
5	5	0.007810865994542837	8901	5	9	indios	NC	5	turistas
6	6	0.007602422032505274	3343	5	9	indios	AQ	4	humanos
7	7	0.007450558245182037	1662	5	9	indios	NC	3	niños
8	8	0.007398488000035286	12658	5	9	indios	AQ	2	increíbles
9	9	0.007175621576607227	26691	5	9	indios	AQ	1	raros
0	0	0.2485317587852478	19243	6	9	indios	NC	10	indios
1	1	0.07170216739177704	10423	6	9	indios	AQ	9	negros
2	2	0.020403919741511345	26691	6	9	indios	AQ	8	raros
3	3	0.018368791788816452	31839	6	9	indios	AQ	7	asiáticos
4	4	0.017074700444936752	14886	6	9	indios	AQ	6	chinos
5	5	0.016533244401216507	19375	6	9	indios	AQ	5	latinos
6	6	0.014254994690418243	26119	6	9	indios	AQ	4	africanos
7	7	0.012553502805531025	8111	6	9	indios	AQ	3	pobres
8	8	0.0121331587433815	1568	6	9	indios	NC	2	mujeres
9	9	0.010356487706303596	17345	6	9	indios	AQ	1	americanos
0	0	0.14250963926315308	2792	7	9	indios	AQ	10	jóvenes
1	1	0.12058989703655243	1605	7	9	indios	AQ	9	grandes
2	2	0.05255541950464249	6571	7	9	indios	AQ	8	populares
3	3	0.0199886541813612	14421	7	9	indios	AQ	7	rápidos
4	4	0.01656152307987213	14208	7	9	indios	AQ	6	calientes
5	5	0.013949778862297535	21996	7	9	indios	AQ	5	jovenes
6	6	0.013891073875129223	11776	7	9	indios	AQ	4	inteligentes
7	7	0.01298443228006363	3452	7	9	indios	AQ	3	pequeños
8	8	0.012890207581222057	6001	7	9	indios	AQ	2	fuertes
9	9	0.012775327078998089	19112	7	9	indios	AQ	1	vendidos
0	0	0.13795721530914307	1605	8	9	indios	AQ	10	grandes
1	1	0.04298219457268715	6571	8	9	indios	AQ	9	populares
2	2	0.040079325437545776	6001	8	9	indios	AQ	8	fuertes
3	3	0.02409772202372551	16469	8	9	indios	AQ	7	poderosos
4	4	0.020425157621502876	26691	8	9	indios	AQ	6	raros
5	5	0.01918061636388302	14421	8	9	indios	AQ	5	rápidos
6	6	0.01872190088033676	21798	8	9	indios	AQ	4	salvajes
7	7	0.018565384671092033	8410	8	9	indios	AQ	3	antiguos
8	8	0.017310502007603645	2792	8	9	indios	AQ	2	jóvenes
9	9	0.017191147431731224	11860	8	9	indios	AQ	1	modernos
0	0	0.06954739987850189	8111	9	9	indios	AQ	10	pobres
1	1	0.06738592684268951	1605	9	9	indios	AQ	9	grandes
2	2	0.061143722385168076	6571	9	9	indios	AQ	8	populares
3	3	0.038018226623535156	11776	9	9	indios	AQ	7	inteligentes
4	4	0.03544354438781738	9931	9	9	indios	AQ	6	ricos
5	5	0.03174455091357231	16469	9	9	indios	AQ	5	poderosos
6	6	0.030578846111893654	16888	9	9	indios	AQ	4	débiles
7	7	0.027871791273355484	16100	9	9	indios	AQ	3	vulnerables
8	8	0.023157531395554543	19857	9	9	indios	AQ	2	violentos
9	9	0.022257937118411064	3452	9	9	indios	AQ	1	pequeños
0	0	0.12435843050479889	6571	10	9	indios	AQ	10	populares
1	1	0.08619381487369537	1605	10	9	indios	AQ	9	grandes
2	2	0.02687637321650982	43564	10	9	indios	AQ	8	buscados
3	3	0.01844179630279541	10578	10	9	indios	AQ	7	baratos
4	4	0.017174946144223213	11165	10	9	indios	AQ	6	famosos
5	5	0.013559743762016296	2776	10	9	indios	AQ	5	popular
6	6	0.011469734832644463	2619	10	9	indios	AQ	4	grande
7	7	0.01118318922817707	19097	10	9	indios	AQ	3	exigentes
8	8	0.011148815043270588	6001	10	9	indios	AQ	2	fuertes
9	9	0.011017824523150921	17050	10	9	indios	AQ	1	peligrosos
0	0	0.1431286633014679	1460	11	9	indios	AQ	10	diferentes
1	1	0.06316406279802322	1605	11	9	indios	AQ	9	grandes
2	2	0.05691821128129959	6001	11	9	indios	AQ	8	fuertes
3	3	0.02242088131606579	15228	11	9	indios	AQ	7	suaves
4	4	0.01716247946023941	26691	11	9	indios	AQ	6	raros
5	5	0.011513720266520977	2619	11	9	indios	AQ	5	grande
6	6	0.011228015646338463	3452	11	9	indios	AQ	4	pequeños
7	7	0.011125211603939533	4174	11	9	indios	AQ	3	buenos
8	8	0.010976143181324005	614	11	9	indios	RG	2	muy
9	9	0.010846673510968685	2843	11	9	indios	AQ	1	fuerte
0	0	0.2853482961654663	19243	12	9	indios	NC	10	indios
1	1	0.06246745213866234	25746	12	9	indios	NC	9	monos
2	2	0.056341931223869324	1662	12	9	indios	NC	8	niños
3	3	0.02793581411242485	3994	12	9	indios	NC	7	animales
4	4	0.013237589038908482	3657	12	9	indios	PI	6	pocos
5	5	0.013163126073777676	32458	12	9	indios	AQ	5	tontos
6	6	0.011269922368228436	26691	12	9	indios	AQ	4	raros
7	7	0.011128886602818966	3343	12	9	indios	AQ	3	humanos
8	8	0.010924297384917736	16492	12	9	indios	NC	2	insectos
9	9	0.00931187067180872	8111	12	9	indios	AQ	1	pobres
0	0	0.017100416123867035	19857	0	9	rusos	AQ	10	violentos
1	1	0.015954123809933662	17796	0	9	rusos	NC	9	rusos
2	2	0.013016012497246265	2086	0	9	rusos	NC	8	precios
3	3	0.012442301027476788	12658	0	9	rusos	AQ	7	increíbles
4	4	0.011741617694497108	419	0	9	rusos	RG	6	más
5	5	0.010438033379614353	44619	0	9	rusos	AQ	5	brutales
6	6	0.010229605250060558	25443	0	9	rusos	AQ	4	explosivos
7	7	0.009942436590790749	22166	0	9	rusos	NC	3	estafa
8	8	0.009337837807834148	23568	0	9	rusos	AQ	2	terribles
9	9	0.009263614192605019	2583	0	9	rusos	AQ	1	gratis
0	0	0.1249876618385315	21996	1	9	rusos	NC	10	jovenes
1	1	0.04014655947685242	2792	1	9	rusos	AQ	9	jóvenes
2	2	0.039639655500650406	1662	1	9	rusos	NC	8	niños
3	3	0.02860661782324314	1568	1	9	rusos	NC	7	mujeres
4	4	0.02642751857638359	7382	1	9	rusos	AQ	6	adolescentes
5	5	0.01529319304972887	2323	1	9	rusos	NC	5	hombres
6	6	0.012438876554369926	10423	1	9	rusos	AQ	4	negros
7	7	0.012241965159773827	893	1	9	rusos	NC	3	personas
8	8	0.011293583549559116	3280	1	9	rusos	AQ	2	estudiantes
9	9	0.009873207658529282	6345	1	9	rusos	NC	1	niñas
0	0	0.16670700907707214	1662	2	9	rusos	NC	10	niños
1	1	0.12677128612995148	2792	2	9	rusos	NC	9	jóvenes
2	2	0.05196712166070938	5839	2	9	rusos	NC	8	chicos
3	3	0.04514060541987419	7382	2	9	rusos	NC	7	adolescentes
4	4	0.028130387887358665	21996	2	9	rusos	NC	6	jovenes
5	5	0.02385435439646244	3726	2	9	rusos	NC	5	tipos
6	6	0.022392941638827324	20373	2	9	rusos	NC	4	muchachos
7	7	0.01976202055811882	13516	2	9	rusos	NC	3	señores
8	8	0.018520014360547066	18794	2	9	rusos	AQ	2	locos
9	9	0.01834857277572155	2323	2	9	rusos	NC	1	hombres
0	0	0.04973385110497475	37722	3	9	rusos	AQ	10	racistas
1	1	0.044565025717020035	1568	3	9	rusos	NC	9	mujeres
2	2	0.031484588980674744	10423	3	9	rusos	AQ	8	negros
3	3	0.020469151437282562	1662	3	9	rusos	NC	7	niños
4	4	0.016174128279089928	10571	3	9	rusos	NC	6	inmigrantes
5	5	0.01328975148499012	15985	3	9	rusos	AQ	5	criminales
6	6	0.011322318576276302	893	3	9	rusos	NC	4	personas
7	7	0.009990816004574299	13980	3	9	rusos	AQ	3	terroristas
8	8	0.009783822111785412	419	3	9	rusos	RG	2	más
9	9	0.008980649523437023	24062	3	9	rusos	NC	1	racismo
0	0	0.07100003957748413	10423	4	9	rusos	AQ	10	negros
1	1	0.04694042727351189	8111	4	9	rusos	AQ	9	pobres
2	2	0.02696397341787815	37722	4	9	rusos	AQ	8	racistas
3	3	0.021940024569630623	31839	4	9	rusos	AQ	7	asiáticos
4	4	0.020718345418572426	1568	4	9	rusos	NC	6	mujeres
5	5	0.016733452677726746	1662	4	9	rusos	NC	5	niños
6	6	0.01164173986762762	419	4	9	rusos	RG	4	más
7	7	0.011560081504285336	10805	4	9	rusos	AQ	3	blancos
8	8	0.008892783895134926	14494	4	9	rusos	AQ	2	refugiados
9	9	0.008865737356245518	17796	4	9	rusos	AQ	1	rusos
0	0	0.01648556813597679	12658	5	9	rusos	AQ	10	increíbles
1	1	0.0141952745616436	1568	5	9	rusos	NC	9	mujeres
2	2	0.013812513090670109	893	5	9	rusos	NC	8	personas
3	3	0.012298829853534698	26691	5	9	rusos	AQ	7	raros
4	4	0.010939578525722027	10423	5	9	rusos	AQ	6	negros
5	5	0.010611682198941708	11776	5	9	rusos	AQ	5	inteligentes
6	6	0.010325766168534756	31839	5	9	rusos	AQ	4	asiáticos
7	7	0.010157064534723759	1662	5	9	rusos	NC	3	niños
8	8	0.009998259134590626	8901	5	9	rusos	NC	2	turistas
9	9	0.009713257662951946	46455	5	9	rusos	AQ	1	misteriosos
0	0	0.11640460789203644	17796	6	9	rusos	NC	10	rusos
1	1	0.02770082838833332	10423	6	9	rusos	AQ	9	negros
2	2	0.01531805470585823	19375	6	9	rusos	AQ	8	latinos
3	3	0.014809547923505306	1568	6	9	rusos	NC	7	mujeres
4	4	0.013663298450410366	31839	6	9	rusos	AQ	6	asiáticos
5	5	0.01358598843216896	26691	6	9	rusos	AQ	5	raros
6	6	0.01341628935188055	14886	6	9	rusos	AQ	4	chinos
7	7	0.012136406265199184	19857	6	9	rusos	AQ	3	violentos
8	8	0.011182245798408985	9245	6	9	rusos	AQ	2	malos
9	9	0.008927701972424984	37722	6	9	rusos	AQ	1	racistas
0	0	0.2895599603652954	2792	7	9	rusos	AQ	10	jóvenes
1	1	0.07523485273122787	1605	7	9	rusos	AQ	9	grandes
2	2	0.04704517871141434	6571	7	9	rusos	AQ	8	populares
3	3	0.022978728637099266	21996	7	9	rusos	NC	7	jovenes
4	4	0.019272219389677048	14208	7	9	rusos	AQ	6	calientes
5	5	0.017759887501597404	14421	7	9	rusos	AQ	5	rápidos
6	6	0.011832903139293194	43238	7	9	rusos	AQ	4	guapos
7	7	0.010920950211584568	6001	7	9	rusos	AQ	3	fuertes
8	8	0.010593379847705364	2655	7	9	rusos	AQ	2	joven
9	9	0.009557807818055153	11860	7	9	rusos	AQ	1	modernos
0	0	0.11528709530830383	6571	8	9	rusos	AQ	10	populares
1	1	0.08420398831367493	1605	8	9	rusos	AQ	9	grandes
2	2	0.044364091008901596	10578	8	9	rusos	AQ	8	baratos
3	3	0.032547540962696075	6001	8	9	rusos	AQ	7	fuertes
4	4	0.022664081305265427	2619	8	9	rusos	AQ	6	grande
5	5	0.01955803483724594	2776	8	9	rusos	AQ	5	popular
6	6	0.018299715593457222	2792	8	9	rusos	AQ	4	jóvenes
7	7	0.01704348623752594	13853	8	9	rusos	AQ	3	duros
8	8	0.015603557229042053	17050	8	9	rusos	AQ	2	peligrosos
9	9	0.015074169263243675	11165	8	9	rusos	AQ	1	famosos
0	0	0.06447242945432663	6571	9	9	rusos	AQ	10	populares
1	1	0.048292867839336395	1605	9	9	rusos	AQ	9	grandes
2	2	0.03350209444761276	10578	9	9	rusos	AQ	8	baratos
3	3	0.028437767177820206	16100	9	9	rusos	AQ	7	vulnerables
4	4	0.026533519849181175	11776	9	9	rusos	AQ	6	inteligentes
5	5	0.026417577639222145	8111	9	9	rusos	AQ	5	pobres
6	6	0.02221805602312088	16888	9	9	rusos	AQ	4	débiles
7	7	0.018693963065743446	6001	9	9	rusos	AQ	3	fuertes
8	8	0.01590353436768055	2792	9	9	rusos	AQ	2	jóvenes
9	9	0.015380578115582466	3452	9	9	rusos	AQ	1	pequeños
0	0	0.0883280485868454	6571	10	9	rusos	AQ	10	populares
1	1	0.0622907318174839	1605	10	9	rusos	AQ	9	grandes
2	2	0.021929651498794556	10578	10	9	rusos	AQ	8	baratos
3	3	0.02099706418812275	11165	10	9	rusos	AQ	7	famosos
4	4	0.018365420401096344	8901	10	9	rusos	NC	6	turistas
5	5	0.01631477102637291	2776	10	9	rusos	AQ	5	popular
6	6	0.013964761048555374	6001	10	9	rusos	AQ	4	fuertes
7	7	0.013495580293238163	43564	10	9	rusos	AQ	3	buscados
8	8	0.013013435527682304	17050	10	9	rusos	AQ	2	peligrosos
9	9	0.012710635550320148	2792	10	9	rusos	AQ	1	jóvenes
0	0	0.15309299528598785	1460	11	9	rusos	AQ	10	diferentes
1	1	0.05701626464724541	6001	11	9	rusos	AQ	9	fuertes
2	2	0.03257490321993828	1605	11	9	rusos	AQ	8	grandes
3	3	0.01511573139578104	6245	11	9	rusos	AQ	7	similares
4	4	0.014224476180970669	26691	11	9	rusos	AQ	6	raros
5	5	0.01318247802555561	15228	11	9	rusos	AQ	5	suaves
6	6	0.012934189289808273	614	11	9	rusos	RG	4	muy
7	7	0.012884329073131084	4174	11	9	rusos	AQ	3	buenos
8	8	0.01219043880701065	34159	11	9	rusos	AQ	2	emocionantes
9	9	0.012079202570021152	2843	11	9	rusos	AQ	1	fuerte
0	0	0.051571205258369446	1662	12	9	rusos	NC	10	niños
1	1	0.040370527654886246	18794	12	9	rusos	AQ	9	locos
2	2	0.030211051926016808	47216	12	9	rusos	NC	8	idiotas
3	3	0.027349481359124184	17796	12	9	rusos	NC	7	rusos
4	4	0.026459483429789543	15902	12	9	rusos	NC	6	robots
5	5	0.015364759601652622	3994	12	9	rusos	NC	5	animales
6	6	0.01408048253506422	21125	12	9	rusos	NC	4	asesinos
7	7	0.013383372686803341	13516	12	9	rusos	NC	3	señores
8	8	0.012953671626746655	29782	12	9	rusos	NC	2	cerdos
9	9	0.012611820362508297	5293	12	9	rusos	NC	1	artistas
