	index	score	token	sentence	model	dimension	pos_tag	sentiment	rsv	word
8	8	0.008431343361735344	22643	1	14	argentinos		NEU	2	jóvenes
9	9	0.007774395402520895	24634	1	14	argentinos		NEU	1	naturales
0	0	0.09477240592241287	10319	2	14	argentinos		NEG	10	unos
1	1	0.05941977724432945	8237	2	14	argentinos		NEG	9	otros
2	2	0.050701990723609924	20749	2	14	argentinos		NEG	8	pocos
3	3	0.049759842455387115	17094	2	14	argentinos		NEU	7	amigos
4	4	0.04039841145277023	27056	2	14	argentinos		NEG	6	mismos
5	5	0.024974144995212555	13535	2	14	argentinos		NEG	5	hombres
6	6	0.022504324093461037	10415	2	14	argentinos		NEG	4	ellos
7	7	0.015298801474273205	22643	2	14	argentinos		NEG	3	jóvenes
8	8	0.01108830887824297	7412	2	14	argentinos		NEG	2	años
9	9	0.010130142793059349	7488	2	14	argentinos		NEG	1	uno
0	0	0.027020741254091263	8029	3	14	argentinos		NEU	10	población
1	1	0.02149319462478161	38836	3	14	argentinos		NEU	9	rurales
2	2	0.020801641047000885	9811	3	14	argentinos		NEU	8	principalmente
3	3	0.017080344259738922	38150	3	14	argentinos		NEU	7	católicos
4	4	0.013440453447401524	45270	3	14	argentinos		NEG	6	inmigrantes
5	5	0.01256842352449894	11654	3	14	argentinos		NEU	5	rural
6	6	0.01180735882371664	37626	3	14	argentinos		NEU	4	residentes
7	7	0.01133264321833849	20477	3	14	argentinos		NEU	3	blancos
8	8	0.010968470945954323	33880	3	14	argentinos		NEU	2	italianos
9	9	0.010528095066547394	15020	3	14	argentinos		NEU	1	sociales
0	0	0.07403165102005005	31107	4	14	argentinos		NEU	10	ciudadanos
1	1	0.056808337569236755	38150	4	14	argentinos		NEU	9	católicos
2	2	0.04169987142086029	20477	4	14	argentinos		NEU	8	blancos
3	3	0.033541128039360046	27938	4	14	argentinos		NEU	7	hispanos
4	4	0.020755333825945854	38381	4	14	argentinos		NEU	6	isleños
5	5	0.01798061840236187	24634	4	14	argentinos		NEU	5	naturales
6	6	0.01670502871274948	24505	4	14	argentinos		POS	4	libres
7	7	0.014944261871278286	33880	4	14	argentinos		NEU	3	italianos
8	8	0.014791383408010006	43427	4	14	argentinos		NEU	2	extranjeros
9	9	0.014278707094490528	45203	4	14	argentinos		NEU	1	descendientes
0	0	0.030961040407419205	38836	5	14	argentinos		NEU	10	rurales
1	1	0.03039690852165222	33880	5	14	argentinos		NEU	9	italianos
2	2	0.018710996955633163	9811	5	14	argentinos		NEU	8	principalmente
3	3	0.01580750197172165	32412	5	14	argentinos		NEG	7	pobres
4	4	0.013898666948080063	11085	5	14	argentinos		NEU	6	principales
5	5	0.01294421311467886	45175	5	14	argentinos		POS	5	ricos
6	6	0.012208592146635056	38150	5	14	argentinos		NEU	4	católicos
7	7	0.01075970008969307	21661	5	14	argentinos		NEU	3	pequeños
8	8	0.009473666548728943	34715	5	14	argentinos		NEU	2	económicos
9	9	0.00854096096009016	20190	5	14	argentinos		NEU	1	populares
0	0	0.030951064079999924	38150	6	14	argentinos		NEU	10	católicos
1	1	0.02762989141047001	20422	6	14	argentinos		NEU	9	oficiales
2	2	0.020019829273223877	21936	6	14	argentinos		NEU	8	nacionales
3	3	0.015822721645236015	15020	6	14	argentinos		NEU	7	sociales
4	4	0.014790992252528667	20190	6	14	argentinos		NEU	6	populares
5	5	0.01462842058390379	43427	6	14	argentinos		NEU	5	extranjeros
6	6	0.014605099335312843	24634	6	14	argentinos		NEU	4	naturales
7	7	0.013042515143752098	20596	6	14	argentinos		NEU	3	jugadores
8	8	0.011221936903893948	16534	6	14	argentinos		NEU	2	argentino
9	9	0.010569959878921509	27938	6	14	argentinos		NEU	1	hispanos
0	0	0.1669381856918335	20190	7	14	argentinos		NEU	10	populares
1	1	0.16084830462932587	22643	7	14	argentinos		NEU	9	jóvenes
2	2	0.05321791395545006	10222	7	14	argentinos		POS	8	importantes
3	3	0.05013330280780792	41600	7	14	argentinos		POS	7	destacados
4	4	0.04471826180815697	29196	7	14	argentinos		NEU	6	conocidos
5	5	0.028795670717954636	31216	7	14	argentinos		POS	5	tradicionales
6	6	0.026894323527812958	8585	7	14	argentinos		POS	4	grandes
7	7	0.01576812006533146	21661	7	14	argentinos		NEU	3	pequeños
8	8	0.014947091229259968	30082	7	14	argentinos		POS	2	fuertes
9	9	0.012417764402925968	30000	7	14	argentinos		NEU	1	modernos
0	0	0.16299666464328766	45270	8	14	argentinos		NEG	10	inmigrantes
1	1	0.1012234315276146	10222	8	14	argentinos		POS	9	importantes
2	2	0.04600803926587105	21661	8	14	argentinos		NEU	8	pequeños
3	3	0.04471414536237717	45175	8	14	argentinos		POS	7	ricos
4	4	0.03555605560541153	44016	8	14	argentinos		NEU	6	poblado
5	5	0.027268795296549797	32412	8	14	argentinos		NEG	5	pobres
6	6	0.02632085792720318	8585	8	14	argentinos		POS	4	grandes
7	7	0.019272256642580032	19163	8	14	argentinos		NEU	3	numerosos
8	8	0.019179753959178925	8014	8	14	argentinos		NEU	2	habitantes
9	9	0.013218937441706657	34715	8	14	argentinos		NEU	1	económicos
0	0	0.05840076133608818	32412	9	14	argentinos		NEG	10	pobres
1	1	0.04202347248792648	21661	9	14	argentinos		NEU	9	pequeños
2	2	0.04062483459711075	10222	9	14	argentinos		POS	8	importantes
3	3	0.033865299075841904	27938	9	14	argentinos		NEU	7	hispanos
4	4	0.03299212083220482	20190	9	14	argentinos		NEU	6	populares
5	5	0.029670897871255875	45175	9	14	argentinos		POS	5	ricos
6	6	0.025743981823325157	8585	9	14	argentinos		POS	4	grandes
7	7	0.02082996815443039	20477	9	14	argentinos		NEG	3	blancos
8	8	0.019294338300824165	15020	9	14	argentinos		NEU	2	sociales
9	9	0.01885044202208519	45270	9	14	argentinos		NEG	1	inmigrantes
0	0	0.3783467710018158	10222	10	14	argentinos		POS	10	importantes
1	1	0.06331666558980942	8585	10	14	argentinos		POS	9	grandes
2	2	0.03927651420235634	41600	10	14	argentinos		POS	8	destacados
3	3	0.03670979663729668	34715	10	14	argentinos		NEU	7	económicos
4	4	0.02914535254240036	21661	10	14	argentinos		NEU	6	pequeños
5	5	0.020668411627411842	30082	10	14	argentinos		POS	5	fuertes
6	6	0.01592228002846241	45175	10	14	argentinos		POS	4	ricos
7	7	0.01529721450060606	20190	10	14	argentinos		NEU	3	populares
8	8	0.014521601609885693	11085	10	14	argentinos		NEU	2	principales
9	9	0.012221932411193848	19163	10	14	argentinos		NEU	1	numerosos
0	0	0.08833998441696167	20190	11	14	argentinos		NEU	10	populares
1	1	0.060546282678842545	9418	11	14	argentinos		NEG	9	poco
2	2	0.03789746016263962	22973	11	14	argentinos		NEG	8	comunes
3	3	0.032747574150562286	20749	11	14	argentinos		NEG	7	pocos
4	4	0.023816416040062904	29196	11	14	argentinos		NEU	6	conocidos
5	5	0.02037079446017742	7926	11	14	argentinos		POS	5	bien
6	6	0.020260784775018692	9846	11	14	argentinos		POS	4	diversos
7	7	0.015581546351313591	12082	11	14	argentinos		NEG	3	muchos
8	8	0.014023011550307274	21661	11	14	argentinos		NEG	2	pequeños
9	9	0.013728771358728409	10222	11	14	argentinos		POS	1	importantes
0	0	0.039332352578639984	31107	12	14	argentinos		NEG	10	ciudadanos
1	1	0.024503199383616447	20749	12	14	argentinos		NEG	9	pocos
2	2	0.023828718811273575	38150	12	14	argentinos		NEG	8	católicos
3	3	0.011153957806527615	20422	12	14	argentinos		NEG	7	oficiales
4	4	0.01082516834139824	6609	12	14	argentinos		POS	6	10
5	5	0.010526053607463837	16930	12	14	argentinos		NEG	5	políticos
6	6	0.01016143336892128	13535	12	14	argentinos		NEG	4	hombres
7	7	0.009630565531551838	45270	12	14	argentinos		NEG	3	inmigrantes
8	8	0.009597732685506344	16183	12	14	argentinos		NEG	2	votos
9	9	0.009485607966780663	8237	12	14	argentinos		NEG	1	otros
0	0	0.03460165485739708	15020	0	14	mexicanos		NEU	10	sociales
1	1	0.019856911152601242	20190	0	14	mexicanos		NEU	9	populares
2	2	0.010336752980947495	38150	0	14	mexicanos		NEU	8	católicos
3	3	0.010123557411134243	20422	0	14	mexicanos		NEU	7	oficiales
4	4	0.008613965474069118	14839	0	14	mexicanos		NEG	6	militares
5	5	0.008395722135901451	9418	0	14	mexicanos		NEG	5	poco
6	6	0.007944612763822079	6649	0	14	mexicanos		NEU	4	no
7	7	0.007768184412270784	74	0	14	mexicanos		NEG	3	]
8	8	0.007748193107545376	31216	0	14	mexicanos		POS	2	tradicionales
9	9	0.0071557932533323765	31107	0	14	mexicanos		NEU	1	ciudadanos
0	0	0.03545742481946945	20190	1	14	mexicanos		NEU	10	populares
1	1	0.030181506648659706	15020	1	14	mexicanos		NEU	9	sociales
2	2	0.017759790644049644	38150	1	14	mexicanos		NEU	8	católicos
3	3	0.013309233821928501	20477	1	14	mexicanos		NEU	7	blancos
4	4	0.011272779665887356	31216	1	14	mexicanos		POS	6	tradicionales
5	5	0.01037893071770668	22643	1	14	mexicanos		NEU	5	jóvenes
6	6	0.009509104304015636	27938	1	14	mexicanos		NEU	4	hispanos
7	7	0.00942297838628292	38836	1	14	mexicanos		NEU	3	rurales
8	8	0.009379677474498749	24634	1	14	mexicanos		NEU	2	naturales
9	9	0.00843559019267559	14839	1	14	mexicanos		NEU	1	militares
0	0	0.07462846487760544	10319	2	14	mexicanos		NEG	10	unos
1	1	0.06215279921889305	20749	2	14	mexicanos		NEG	9	pocos
2	2	0.04953693971037865	8237	2	14	mexicanos		NEG	8	otros
3	3	0.03953031450510025	27056	2	14	mexicanos		NEG	7	mismos
4	4	0.03672194480895996	17094	2	14	mexicanos		NEG	6	amigos
5	5	0.02781320922076702	13535	2	14	mexicanos		NEG	5	hombres
6	6	0.02600737102329731	10415	2	14	mexicanos		NEG	4	ellos
7	7	0.01414131186902523	22643	2	14	mexicanos		NEG	3	jóvenes
8	8	0.012097988277673721	7488	2	14	mexicanos		NEG	2	uno
9	9	0.011879129335284233	19603	2	14	mexicanos		NEG	1	tiempos
0	0	0.031738657504320145	38836	3	14	mexicanos		NEU	10	rurales
1	1	0.02259879931807518	38150	3	14	mexicanos		NEU	9	católicos
2	2	0.022380972281098366	8029	3	14	mexicanos		NEU	8	población
3	3	0.021100103855133057	45270	3	14	mexicanos		NEG	7	inmigrantes
4	4	0.019703729078173637	9811	3	14	mexicanos		NEU	6	principalmente
5	5	0.016954796388745308	20477	3	14	mexicanos		NEG	5	blancos
6	6	0.016875753179192543	37626	3	14	mexicanos		NEU	4	residentes
7	7	0.016794225201010704	15020	3	14	mexicanos		NEU	3	sociales
8	8	0.01397418137639761	11654	3	14	mexicanos		NEU	2	rural
9	9	0.013769424520432949	27938	3	14	mexicanos		NEU	1	hispanos
0	0	0.11497241258621216	31107	4	14	mexicanos		NEU	10	ciudadanos
1	1	0.06481288373470306	38150	4	14	mexicanos		NEU	9	católicos
2	2	0.05653414502739906	20477	4	14	mexicanos		NEG	8	blancos
3	3	0.04963337257504463	27938	4	14	mexicanos		NEU	7	hispanos
4	4	0.03861331567168236	24505	4	14	mexicanos		POS	6	libres
5	5	0.026584723964333534	24634	4	14	mexicanos		NEU	5	naturales
6	6	0.019720643758773804	37626	4	14	mexicanos		NEU	4	residentes
7	7	0.019225604832172394	15020	4	14	mexicanos		NEU	3	sociales
8	8	0.018986420705914497	26419	4	14	mexicanos		NEU	2	indígenas
9	9	0.01739215850830078	43427	4	14	mexicanos		NEG	1	extranjeros
0	0	0.04733884334564209	38836	5	14	mexicanos		NEU	10	rurales
1	1	0.02886888198554516	32412	5	14	mexicanos		NEG	9	pobres
2	2	0.02597997523844242	45175	5	14	mexicanos		POS	8	ricos
3	3	0.021017063409090042	38150	5	14	mexicanos		NEU	7	católicos
4	4	0.019620703533291817	33880	5	14	mexicanos		NEU	6	italianos
5	5	0.019281212240457535	9811	5	14	mexicanos		NEU	5	principalmente
6	6	0.014947740361094475	20477	5	14	mexicanos		NEG	4	blancos
7	7	0.014783671125769615	21661	5	14	mexicanos		NEU	3	pequeños
8	8	0.013842223212122917	20190	5	14	mexicanos		NEU	2	populares
9	9	0.013541184365749359	27938	5	14	mexicanos		NEU	1	hispanos
0	0	0.07934179157018661	38150	6	14	mexicanos		NEU	10	católicos
1	1	0.04410362243652344	27938	6	14	mexicanos		NEU	9	hispanos
2	2	0.027620958164334297	15020	6	14	mexicanos		NEU	8	sociales
3	3	0.026546001434326172	24574	6	14	mexicanos		NEU	7	latinos
4	4	0.025098565965890884	24545	6	14	mexicanos		NEU	6	mexicano
5	5	0.01727478578686714	20477	6	14	mexicanos		NEG	5	blancos
6	6	0.017157655209302902	24634	6	14	mexicanos		NEU	4	naturales
7	7	0.01645909994840622	31107	6	14	mexicanos		NEU	3	ciudadanos
8	8	0.015548485331237316	20190	6	14	mexicanos		NEU	2	populares
9	9	0.01518493052572012	26419	6	14	mexicanos		NEU	1	indígenas
0	0	0.22491799294948578	22643	7	14	mexicanos		NEU	10	jóvenes
1	1	0.15692450106143951	20190	7	14	mexicanos		NEU	9	populares
2	2	0.04154977574944496	10222	7	14	mexicanos		POS	8	importantes
3	3	0.03195246309041977	41600	7	14	mexicanos		POS	7	destacados
4	4	0.03010026551783085	29196	7	14	mexicanos		NEU	6	conocidos
5	5	0.02536976896226406	8585	7	14	mexicanos		POS	5	grandes
6	6	0.02245081402361393	31216	7	14	mexicanos		POS	4	tradicionales
7	7	0.016370492056012154	21661	7	14	mexicanos		NEU	3	pequeños
8	8	0.014656036160886288	30000	7	14	mexicanos		NEU	2	modernos
9	9	0.013355574570596218	30082	7	14	mexicanos		POS	1	fuertes
0	0	0.2182386815547943	45270	8	14	mexicanos		NEG	10	inmigrantes
1	1	0.09224464744329453	10222	8	14	mexicanos		POS	9	importantes
2	2	0.04643300548195839	21661	8	14	mexicanos		NEU	8	pequeños
3	3	0.04030697047710419	45175	8	14	mexicanos		POS	7	ricos
4	4	0.03394420072436333	44016	8	14	mexicanos		NEU	6	poblado
5	5	0.026029543951153755	32412	8	14	mexicanos		NEG	5	pobres
6	6	0.0234926026314497	8585	8	14	mexicanos		POS	4	grandes
7	7	0.016721541061997414	27938	8	14	mexicanos		NEU	3	hispanos
8	8	0.01666116528213024	8014	8	14	mexicanos		NEG	2	habitantes
9	9	0.015163871459662914	19163	8	14	mexicanos		NEU	1	numerosos
0	0	0.04811803251504898	20190	9	14	mexicanos		NEU	10	populares
1	1	0.04684898629784584	10222	9	14	mexicanos		POS	9	importantes
2	2	0.045210253447294235	21661	9	14	mexicanos		NEU	8	pequeños
3	3	0.041889362037181854	32412	9	14	mexicanos		NEG	7	pobres
4	4	0.036988355219364166	45175	9	14	mexicanos		POS	6	ricos
5	5	0.032127123326063156	27938	9	14	mexicanos		NEU	5	hispanos
6	6	0.028207851573824883	8585	9	14	mexicanos		POS	4	grandes
7	7	0.0254184752702713	22643	9	14	mexicanos		NEU	3	jóvenes
8	8	0.018215205520391464	24634	9	14	mexicanos		NEU	2	naturales
9	9	0.01797434315085411	20477	9	14	mexicanos		NEG	1	blancos
0	0	0.3469774127006531	10222	10	14	mexicanos		POS	10	importantes
1	1	0.04679551348090172	41600	10	14	mexicanos		POS	9	destacados
2	2	0.044648248702287674	8585	10	14	mexicanos		POS	8	grandes
3	3	0.03608749434351921	34715	10	14	mexicanos		NEU	7	económicos
4	4	0.02457379177212715	30082	10	14	mexicanos		POS	6	fuertes
5	5	0.023942992091178894	21661	10	14	mexicanos		NEU	5	pequeños
6	6	0.019279582425951958	20190	10	14	mexicanos		NEU	4	populares
7	7	0.018606675788760185	15721	10	14	mexicanos		NEU	3	locales
8	8	0.015332314185798168	31216	10	14	mexicanos		POS	2	tradicionales
9	9	0.015194974839687347	45175	10	14	mexicanos		POS	1	ricos
0	0	0.08951118588447571	20190	11	14	mexicanos		NEU	10	populares
1	1	0.07110434770584106	9418	11	14	mexicanos		NEG	9	poco
2	2	0.036326732486486435	20749	11	14	mexicanos		NEG	8	pocos
3	3	0.03041239082813263	7926	11	14	mexicanos		POS	7	bien
4	4	0.02251340076327324	22973	11	14	mexicanos		NEG	6	comunes
5	5	0.020845752209424973	9846	11	14	mexicanos		POS	5	diversos
6	6	0.02082822471857071	12082	11	14	mexicanos		NEG	4	muchos
7	7	0.01470902282744646	8585	11	14	mexicanos		POS	3	grandes
8	8	0.014647919684648514	21661	11	14	mexicanos		NEG	2	pequeños
9	9	0.014196924865245819	8788	11	14	mexicanos		NEG	1	muy
0	0	0.05768562853336334	31107	12	14	mexicanos		NEG	10	ciudadanos
1	1	0.03423508256673813	20749	12	14	mexicanos		NEG	9	pocos
2	2	0.02774369716644287	38150	12	14	mexicanos		NEG	8	católicos
3	3	0.02144271694123745	24545	12	14	mexicanos		NEG	7	mexicano
4	4	0.014397730119526386	13535	12	14	mexicanos		NEG	6	hombres
5	5	0.014051121659576893	26419	12	14	mexicanos		NEG	5	indígenas
6	6	0.011845147237181664	20422	12	14	mexicanos		NEG	4	oficiales
7	7	0.01067871879786253	16183	12	14	mexicanos		NEG	3	votos
8	8	0.009471549652516842	27938	12	14	mexicanos		NEG	2	hispanos
9	9	0.009451469406485558	27056	12	14	mexicanos		NEG	1	mismos
0	0	0.014822997152805328	15020	0	14	peruanos		NEU	10	sociales
1	1	0.013774950988590717	6649	0	14	peruanos		NEU	9	no
2	2	0.011785660870373249	31107	0	14	peruanos		NEU	8	ciudadanos
3	3	0.010813011787831783	7311	0	14	peruanos		NEG	7	ca
4	4	0.009592453949153423	74	0	14	peruanos		NEU	6	]
5	5	0.008539662696421146	20190	0	14	peruanos		NEU	5	populares
6	6	0.008457757532596588	14839	0	14	peruanos		NEU	4	militares
7	7	0.008217844180762768	92	0	14	peruanos		NEG	3	p
8	8	0.008003449067473412	38150	0	14	peruanos		NEU	2	católicos
9	9	0.0072945901192724705	20422	0	14	peruanos		NEU	1	oficiales
0	0	0.03278369456529617	20190	1	14	peruanos		NEU	10	populares
1	1	0.01833435148000717	15020	1	14	peruanos		NEU	9	sociales
2	2	0.01781201921403408	31216	1	14	peruanos		NEU	8	tradicionales
3	3	0.014717334881424904	44269	1	14	peruanos		NEU	7	peruano
4	4	0.013235190883278847	38150	1	14	peruanos		NEU	6	católicos
5	5	0.011481400579214096	14839	1	14	peruanos		NEU	5	militares
6	6	0.011009389534592628	19311	1	14	peruanos		NEU	4	mayores
7	7	0.008872181177139282	20477	1	14	peruanos		NEU	3	blancos
8	8	0.008185581304132938	24634	1	14	peruanos		NEU	2	naturales
9	9	0.007208606693893671	28941	1	14	peruanos		NEG	1	inferiores
0	0	0.0897013396024704	10319	2	14	peruanos		NEG	10	unos
1	1	0.06663234531879425	8237	2	14	peruanos		NEG	9	otros
2	2	0.05472476780414581	20749	2	14	peruanos		NEG	8	pocos
3	3	0.05140882357954979	17094	2	14	peruanos		NEU	7	amigos
4	4	0.042038001120090485	27056	2	14	peruanos		NEG	6	mismos
5	5	0.022206684574484825	10415	2	14	peruanos		NEG	5	ellos
6	6	0.016582749783992767	13535	2	14	peruanos		NEG	4	hombres
7	7	0.01148546114563942	7488	2	14	peruanos		NEG	3	uno
8	8	0.01011829636991024	7412	2	14	peruanos		NEG	2	años
9	9	0.008967307396233082	44918	2	14	peruanos		NEU	1	suyos
0	0	0.02358531951904297	8029	3	14	peruanos		NEU	10	población
1	1	0.020513353869318962	9811	3	14	peruanos		NEU	9	principalmente
2	2	0.017927028238773346	45270	3	14	peruanos		NEU	8	inmigrantes
3	3	0.016918040812015533	38836	3	14	peruanos		NEU	7	rurales
4	4	0.016628390178084373	45203	3	14	peruanos		NEU	6	descendientes
5	5	0.013515794649720192	37626	3	14	peruanos		NEU	5	residentes
6	6	0.012911295518279076	7454	3	14	peruanos		NEG	4	total
7	7	0.012644736096262932	38381	3	14	peruanos		NEU	3	isleños
8	8	0.01187110971659422	38150	3	14	peruanos		NEU	2	católicos
9	9	0.011084228754043579	13220	3	14	peruanos		NEU	1	aproximadamente
0	0	0.10758396238088608	31107	4	14	peruanos		NEU	10	ciudadanos
1	1	0.049412671476602554	38150	4	14	peruanos		NEU	9	católicos
2	2	0.03555387258529663	20477	4	14	peruanos		NEU	8	blancos
3	3	0.023306550458073616	27938	4	14	peruanos		NEU	7	hispanos
4	4	0.022047286853194237	45203	4	14	peruanos		NEU	6	descendientes
5	5	0.018249835819005966	24634	4	14	peruanos		NEU	5	naturales
6	6	0.018088897690176964	15020	4	14	peruanos		NEU	4	sociales
7	7	0.016663478687405586	38381	4	14	peruanos		NEU	3	isleños
8	8	0.016447100788354874	44269	4	14	peruanos		NEU	2	peruano
9	9	0.013294712640345097	26304	4	14	peruanos		NEU	1	civiles
0	0	0.037116240710020065	38836	5	14	peruanos		NEU	10	rurales
1	1	0.035578653216362	45175	5	14	peruanos		POS	9	ricos
2	2	0.026319757103919983	9811	5	14	peruanos		NEU	8	principalmente
3	3	0.02287673018872738	11085	5	14	peruanos		NEU	7	principales
4	4	0.018189743161201477	32412	5	14	peruanos		NEG	6	pobres
5	5	0.015176634304225445	20190	5	14	peruanos		NEU	5	populares
6	6	0.014211299829185009	10222	5	14	peruanos		POS	4	importantes
7	7	0.013740595430135727	31216	5	14	peruanos		NEU	3	tradicionales
8	8	0.013622566126286983	34715	5	14	peruanos		NEU	2	económicos
9	9	0.01301158033311367	24634	5	14	peruanos		NEU	1	naturales
0	0	0.10160526633262634	44269	6	14	peruanos		NEU	10	peruano
1	1	0.03908533602952957	12998	6	14	peruanos		NEU	9	perú
2	2	0.02486911229789257	31107	6	14	peruanos		NEU	8	ciudadanos
3	3	0.0229917261749506	38150	6	14	peruanos		NEU	7	católicos
4	4	0.014546338468790054	24634	6	14	peruanos		NEU	6	naturales
5	5	0.01272901427000761	15020	6	14	peruanos		NEU	5	sociales
6	6	0.010184216313064098	20190	6	14	peruanos		NEU	4	populares
7	7	0.008981164544820786	21936	6	14	peruanos		NEU	3	nacionales
8	8	0.0080002686008811	27938	6	14	peruanos		NEU	2	hispanos
9	9	0.00790354236960411	16930	6	14	peruanos		NEU	1	políticos
0	0	0.18744389712810516	20190	7	14	peruanos		NEU	10	populares
1	1	0.1272997260093689	22643	7	14	peruanos		NEU	9	jóvenes
2	2	0.05847463756799698	41600	7	14	peruanos		POS	8	destacados
3	3	0.054222166538238525	10222	7	14	peruanos		POS	7	importantes
4	4	0.040329743176698685	31216	7	14	peruanos		NEU	6	tradicionales
5	5	0.03558364510536194	29196	7	14	peruanos		NEU	5	conocidos
6	6	0.02340238355100155	8585	7	14	peruanos		POS	4	grandes
7	7	0.017582939937710762	21661	7	14	peruanos		NEU	3	pequeños
8	8	0.016837000846862793	30082	7	14	peruanos		POS	2	fuertes
9	9	0.011825033463537693	22973	7	14	peruanos		NEU	1	comunes
0	0	0.14343255758285522	10222	8	14	peruanos		POS	10	importantes
1	1	0.1429288387298584	45270	8	14	peruanos		NEG	9	inmigrantes
2	2	0.03802436962723732	44016	8	14	peruanos		NEU	8	poblado
3	3	0.03800051659345627	45175	8	14	peruanos		NEU	7	ricos
4	4	0.037629786878824234	21661	8	14	peruanos		NEU	6	pequeños
5	5	0.026918303221464157	8585	8	14	peruanos		POS	5	grandes
6	6	0.025198765099048615	32412	8	14	peruanos		NEG	4	pobres
7	7	0.017138207331299782	8014	8	14	peruanos		NEU	3	habitantes
8	8	0.016732007265090942	34715	8	14	peruanos		NEU	2	económicos
9	9	0.015135569497942924	19163	8	14	peruanos		NEU	1	numerosos
0	0	0.0595148541033268	10222	9	14	peruanos		POS	10	importantes
1	1	0.0529763326048851	20190	9	14	peruanos		NEU	9	populares
2	2	0.046364448964595795	32412	9	14	peruanos		NEG	8	pobres
3	3	0.03492673859000206	21661	9	14	peruanos		NEU	7	pequeños
4	4	0.034165263175964355	45175	9	14	peruanos		POS	6	ricos
5	5	0.030466808006167412	22973	9	14	peruanos		NEU	5	comunes
6	6	0.024740396067500114	34715	9	14	peruanos		NEU	4	económicos
7	7	0.022624626755714417	27938	9	14	peruanos		NEU	3	hispanos
8	8	0.02135036699473858	31216	9	14	peruanos		NEU	2	tradicionales
9	9	0.020459871739149094	8585	9	14	peruanos		POS	1	grandes
0	0	0.38887202739715576	10222	10	14	peruanos		POS	10	importantes
1	1	0.04611915722489357	41600	10	14	peruanos		NEU	9	destacados
2	2	0.038413871079683304	8585	10	14	peruanos		POS	8	grandes
3	3	0.03507118672132492	34715	10	14	peruanos		NEU	7	económicos
4	4	0.020133791491389275	21661	10	14	peruanos		NEU	6	pequeños
5	5	0.017672646790742874	31216	10	14	peruanos		POS	5	tradicionales
6	6	0.01762654259800911	30082	10	14	peruanos		NEU	4	fuertes
7	7	0.017597267404198647	20190	10	14	peruanos		NEU	3	populares
8	8	0.01662011630833149	8285	10	14	peruanos		POS	2	importante
9	9	0.0154430465772748	11085	10	14	peruanos		NEU	1	principales
0	0	0.09044475853443146	20190	11	14	peruanos		NEU	10	populares
1	1	0.07266345620155334	9418	11	14	peruanos		NEG	9	poco
2	2	0.03855271637439728	22973	11	14	peruanos		NEG	8	comunes
3	3	0.027751194313168526	7926	11	14	peruanos		POS	7	bien
4	4	0.026957830414175987	20749	11	14	peruanos		NEG	6	pocos
5	5	0.024650854989886284	12082	11	14	peruanos		NEU	5	muchos
6	6	0.023810358718037605	9846	11	14	peruanos		POS	4	diversos
7	7	0.02232286147773266	10222	11	14	peruanos		POS	3	importantes
8	8	0.014858507551252842	29196	11	14	peruanos		NEU	2	conocidos
9	9	0.014191358350217342	45175	11	14	peruanos		POS	1	ricos
0	0	0.04948851093649864	31107	12	14	peruanos		NEG	10	ciudadanos
1	1	0.021287178620696068	38150	12	14	peruanos		NEG	9	católicos
2	2	0.015812907367944717	20749	12	14	peruanos		NEG	8	pocos
3	3	0.011891058646142483	6705	12	14	peruanos		NEG	7	25
4	4	0.01182540412992239	6609	12	14	peruanos		POS	6	10
5	5	0.011534923687577248	25781	12	14	peruanos		NEG	5	vecinos
6	6	0.01011719647794962	8237	12	14	peruanos		NEG	4	otros
7	7	0.009574065916240215	16930	12	14	peruanos		NEG	3	políticos
8	8	0.009550989605486393	20422	12	14	peruanos		NEU	2	oficiales
9	9	0.009050925262272358	16183	12	14	peruanos		NEG	1	votos
0	0	0.04445155709981918	37820	0	14	marroquíes		NEU	10	musulmanes
1	1	0.02571680024266243	38150	0	14	marroquíes		NEU	9	católicos
2	2	0.022960329428315163	35514	0	14	marroquíes		NEU	8	cristianos
3	3	0.019230341538786888	20422	0	14	marroquíes		NEU	7	oficiales
4	4	0.017288196831941605	31107	0	14	marroquíes		NEU	6	ciudadanos
5	5	0.013509000651538372	14892	0	14	marroquíes		NEU	5	##íos
6	6	0.012460625730454922	14839	0	14	marroquíes		NEU	4	militares
7	7	0.009613841772079468	23605	0	14	marroquíes		NEU	3	romanos
8	8	0.009172686375677586	32511	0	14	marroquíes		NEU	2	árabes
9	9	0.008529413491487503	20477	0	14	marroquíes		NEU	1	blancos
0	0	0.0425560362637043	38150	1	14	marroquíes		NEU	10	católicos
1	1	0.026497075334191322	20190	1	14	marroquíes		NEU	9	populares
2	2	0.016089370474219322	20477	1	14	marroquíes		NEU	8	blancos
3	3	0.015618463046848774	28941	1	14	marroquíes		NEU	7	inferiores
4	4	0.015043581835925579	21661	1	14	marroquíes		NEU	6	pequeños
5	5	0.014073350466787815	15020	1	14	marroquíes		NEU	5	sociales
6	6	0.01394373644143343	27104	1	14	marroquíes		NEU	4	adultos
7	7	0.011918704956769943	35514	1	14	marroquíes		NEU	3	cristianos
8	8	0.01130690611898899	19311	1	14	marroquíes		NEU	2	mayores
9	9	0.01080610603094101	20422	1	14	marroquíes		NEU	1	oficiales
0	0	0.16867923736572266	10319	2	14	marroquíes		NEG	10	unos
