	index	score	token	sentence	model	dimension	pos_tag	sentiment	rsv	word
5	5	0.015262202359735966	18523	1	3	argentinos		POS	5	excelentes
6	6	0.013247903436422348	5523	1	3	argentinos		NEU	4	mayores
7	7	0.013221807777881622	19945	1	3	argentinos		NEG	3	escasos
8	8	0.012261494994163513	8138	1	3	argentinos		NEU	2	extranjeros
9	9	0.011621611192822456	8109	1	3	argentinos		POS	1	fuertes
0	0	0.08242175728082657	14088	2	3	argentinos		NEG	10	idiotas
1	1	0.06186901777982712	28901	2	3	argentinos		NEG	9	perdedores
2	2	0.053173989057540894	17159	2	3	argentinos		NEG	8	salvajes
3	3	0.04973951727151871	11063	2	3	argentinos		NEG	7	locos
4	4	0.048404987901449203	2330	2	3	argentinos		NEG	6	niños
5	5	0.03470994159579277	25837	2	3	argentinos		NEG	5	inútiles
6	6	0.03136726841330528	4608	2	3	argentinos		NEG	4	animales
7	7	0.02841617725789547	3	2	3	argentinos		NEG	3	[unk]
8	8	0.026246454566717148	29335	2	3	argentinos		NEG	2	imbéciles
9	9	0.024325702339410782	17870	2	3	argentinos		NEG	1	monstruos
0	0	0.0725712701678276	7679	3	3	argentinos		NEU	10	numerosos
1	1	0.06390359997749329	19945	3	3	argentinos		NEG	9	escasos
2	2	0.057961367070674896	3099	3	3	argentinos		NEU	8	mayoría
3	3	0.026029933243989944	8138	3	3	argentinos		NEU	7	extranjeros
4	4	0.024518709629774094	6088	3	3	argentinos		NEG	6	pocos
5	5	0.023222792893648148	12282	3	3	argentinos		NEU	5	frecuentes
6	6	0.020714392885565758	20089	3	3	argentinos		NEG	4	raros
7	7	0.020081061869859695	18422	3	3	argentinos		NEG	3	minoría
8	8	0.018920157104730606	13345	3	3	argentinos		NEG	2	ilegales
9	9	0.018393076956272125	6233	3	3	argentinos		NEU	1	comunes
0	0	0.19625507295131683	8138	4	3	argentinos		NEU	10	extranjeros
1	1	0.02825847826898098	4629	4	3	argentinos		NEU	9	ciudadanos
2	2	0.024506501853466034	3	4	3	argentinos		NEU	8	[unk]
3	3	0.02247294969856739	8217	4	3	argentinos		POS	7	libres
4	4	0.01767333596944809	1115	4	3	argentinos		NEU	6	2
5	5	0.01742951199412346	26908	4	3	argentinos		NEU	5	argentinos
6	6	0.016041651368141174	10323	4	3	argentinos		NEG	4	iguales
7	7	0.015312437899410725	10121	4	3	argentinos		NEU	3	españoles
8	8	0.014137091115117073	19507	4	3	argentinos		NEU	2	católicos
9	9	0.013554674573242664	13345	4	3	argentinos		NEG	1	ilegales
0	0	0.3108629882335663	24035	5	3	argentinos		POS	10	bienvenidos
1	1	0.07704208046197891	19945	5	3	argentinos		NEG	9	escasos
2	2	0.06425484269857407	12282	5	3	argentinos		NEU	8	frecuentes
3	3	0.0506758987903595	7679	5	3	argentinos		NEU	7	numerosos
4	4	0.025837386026978493	6088	5	3	argentinos		NEG	6	pocos
5	5	0.016785327345132828	17498	5	3	argentinos		NEU	5	habituales
6	6	0.016596149653196335	2720	5	3	argentinos		NEU	4	muchos
7	7	0.016202643513679504	6233	5	3	argentinos		NEU	3	comunes
8	8	0.016100242733955383	19923	5	3	argentinos		NEU	2	limitados
9	9	0.015210512094199657	8138	5	3	argentinos		NEU	1	extranjeros
0	0	0.15382710099220276	26908	6	3	argentinos		NEU	10	argentinos
1	1	0.04285750910639763	10323	6	3	argentinos		NEG	9	iguales
2	2	0.03429781273007393	8138	6	3	argentinos		NEU	8	extranjeros
3	3	0.03349161148071289	10121	6	3	argentinos		NEU	7	españoles
4	4	0.019630543887615204	3	6	3	argentinos		NEU	6	[unk]
5	5	0.016017645597457886	15695	6	3	argentinos		NEG	5	ingleses
6	6	0.015904122963547707	15981	6	3	argentinos		NEU	4	italianos
7	7	0.01416737213730812	10148	6	3	argentinos		NEU	3	judíos
8	8	0.012621263042092323	8002	6	3	argentinos		NEU	2	blancos
9	9	0.012392288073897362	10191	6	3	argentinos		NEG	1	negros
0	0	0.23870213329792023	11384	7	3	argentinos		NEU	10	populares
1	1	0.08377666771411896	8109	7	3	argentinos		POS	9	fuertes
2	2	0.06607678532600403	3697	7	3	argentinos		POS	8	importantes
3	3	0.04498325288295746	3037	7	3	argentinos		POS	7	grandes
4	4	0.035904839634895325	4195	7	3	argentinos		NEU	6	jóvenes
5	5	0.03128565475344658	26583	7	3	argentinos		POS	5	atractivos
6	6	0.01944105140864849	16079	7	3	argentinos		POS	4	interesantes
7	7	0.016443483531475067	16556	7	3	argentinos		NEU	3	famosos
8	8	0.015369883738458157	23983	7	3	argentinos		POS	2	representativos
9	9	0.015013713389635086	19187	7	3	argentinos		NEU	1	rápidos
0	0	0.13719993829727173	3697	8	3	argentinos		POS	10	importantes
1	1	0.119830422103405	7679	8	3	argentinos		NEU	9	numerosos
2	2	0.06580270081758499	7672	8	3	argentinos		NEG	8	afectados
3	3	0.04703882336616516	12282	8	3	argentinos		NEU	7	frecuentes
4	4	0.04468546807765961	11384	8	3	argentinos		NEU	6	populares
5	5	0.032707586884498596	8109	8	3	argentinos		NEU	5	fuertes
6	6	0.027410300448536873	6233	8	3	argentinos		NEG	4	comunes
7	7	0.025644438341259956	3037	8	3	argentinos		POS	3	grandes
8	8	0.02524302899837494	10834	8	3	argentinos		POS	2	ricos
9	9	0.018256794661283493	8973	8	3	argentinos		NEU	1	recientes
0	0	0.12014364451169968	7056	9	3	argentinos		NEG	10	pobres
1	1	0.08863062411546707	10834	9	3	argentinos		POS	9	ricos
2	2	0.05748020112514496	7672	9	3	argentinos		NEG	8	afectados
3	3	0.04223121330142021	3697	9	3	argentinos		POS	7	importantes
4	4	0.038134898990392685	8109	9	3	argentinos		POS	6	fuertes
5	5	0.035966042429208755	11449	9	3	argentinos		NEU	5	vulnerables
6	6	0.031748488545417786	10876	9	3	argentinos		POS	4	felices
7	7	0.02279839664697647	27955	9	3	argentinos		POS	3	productivos
8	8	0.021353704854846	7187	9	3	argentinos		NEU	2	seguros
9	9	0.018887976184487343	18968	9	3	argentinos		POS	1	poderosos
0	0	0.1550752967596054	11384	10	3	argentinos		NEU	10	populares
1	1	0.1379290670156479	12282	10	3	argentinos		POS	9	frecuentes
2	2	0.07856061309576035	3697	10	3	argentinos		POS	8	importantes
3	3	0.06074608489871025	7679	10	3	argentinos		NEU	7	numerosos
4	4	0.05048626288771629	29712	10	3	argentinos		NEU	6	solicitados
5	5	0.037198446691036224	17498	10	3	argentinos		NEU	5	habituales
6	6	0.024999305605888367	26583	10	3	argentinos		POS	4	atractivos
7	7	0.023082507774233818	10169	10	3	argentinos		NEU	3	conocidos
8	8	0.020910244435071945	7511	10	3	argentinos		NEU	2	interesados
9	9	0.0206339992582798	7672	10	3	argentinos		NEG	1	afectados
0	0	0.046298105269670486	11384	11	3	argentinos		NEU	10	populares
1	1	0.03695613145828247	8109	11	3	argentinos		POS	9	fuertes
2	2	0.03260036185383797	3166	11	3	argentinos		NEU	8	diferentes
3	3	0.02904880791902542	5408	11	3	argentinos		NEG	7	pequeños
4	4	0.026650507003068924	22391	11	3	argentinos		POS	6	amables
5	5	0.02453305944800377	4195	11	3	argentinos		NEU	5	jóvenes
6	6	0.02346716821193695	10876	11	3	argentinos		POS	4	felices
7	7	0.0198894701898098	7056	11	3	argentinos		NEG	3	pobres
8	8	0.01847696490585804	20089	11	3	argentinos		NEG	2	raros
9	9	0.017897868528962135	30874	11	3	argentinos		NEU	1	estrictos
0	0	0.10404402017593384	14088	12	3	argentinos		NEG	10	idiotas
1	1	0.06419742107391357	29335	12	3	argentinos		NEG	9	imbéciles
2	2	0.05624740570783615	17219	12	3	argentinos		NEG	8	cerdos
3	3	0.047442685812711716	11063	12	3	argentinos		NEG	7	locos
4	4	0.04636396840214729	17159	12	3	argentinos		NEG	6	salvajes
5	5	0.03892730921506882	4608	12	3	argentinos		NEG	5	animales
6	6	0.03873223066329956	17241	12	3	argentinos		NEG	4	ladrones
7	7	0.02931135706603527	18404	12	3	argentinos		NEG	3	tontos
8	8	0.029149062931537628	17870	12	3	argentinos		NEG	2	monstruos
9	9	0.025711694732308388	30103	12	3	argentinos		NEG	1	cabrones
0	0	0.04046843945980072	19609	0	3	mexicanos		NEU	10	mexicanos
1	1	0.03707096353173256	8138	0	3	mexicanos		NEG	9	extranjeros
2	2	0.03465406224131584	3	0	3	mexicanos		NEU	8	[unk]
3	3	0.020746255293488503	8002	0	3	mexicanos		NEU	7	blancos
4	4	0.017207978293299675	10121	0	3	mexicanos		NEU	6	españoles
5	5	0.016188671812415123	10323	0	3	mexicanos		NEG	5	iguales
6	6	0.014245141297578812	3166	0	3	mexicanos		NEU	4	diferentes
7	7	0.013929659500718117	20089	0	3	mexicanos		NEG	3	raros
8	8	0.011611010879278183	6233	0	3	mexicanos		NEG	2	comunes
9	9	0.011063951067626476	7056	0	3	mexicanos		NEG	1	pobres
0	0	0.037864044308662415	3166	1	3	mexicanos		NEU	10	diferentes
1	1	0.029002424329519272	11384	1	3	mexicanos		NEU	9	populares
2	2	0.022761376574635506	3	1	3	mexicanos		NEU	8	[unk]
3	3	0.021190296858549118	20089	1	3	mexicanos		NEG	7	raros
4	4	0.0175948366522789	4195	1	3	mexicanos		NEU	6	jóvenes
5	5	0.015527698211371899	19945	1	3	mexicanos		NEG	5	escasos
6	6	0.01240617036819458	8138	1	3	mexicanos		NEG	4	extranjeros
7	7	0.011693580076098442	6233	1	3	mexicanos		NEU	3	comunes
8	8	0.010442286729812622	19609	1	3	mexicanos		NEU	2	mexicanos
9	9	0.010004930198192596	1009	1	3	mexicanos		NEU	1	.
0	0	0.12958645820617676	14088	2	3	mexicanos		NEG	10	idiotas
1	1	0.09725405275821686	28901	2	3	mexicanos		NEG	9	perdedores
2	2	0.04596804827451706	17159	2	3	mexicanos		NEG	8	salvajes
3	3	0.04028468579053879	11063	2	3	mexicanos		NEG	7	locos
4	4	0.03386382758617401	3	2	3	mexicanos		NEG	6	[unk]
5	5	0.03184286504983902	4608	2	3	mexicanos		NEG	5	animales
6	6	0.030429624021053314	29335	2	3	mexicanos		NEG	4	imbéciles
7	7	0.029923249036073685	25837	2	3	mexicanos		NEG	3	inútiles
8	8	0.028510598465800285	2330	2	3	mexicanos		NEG	2	niños
9	9	0.027219898998737335	30103	2	3	mexicanos		NEG	1	cabrones
0	0	0.11589602380990982	3099	3	3	mexicanos		NEU	10	mayoría
1	1	0.06788206100463867	19945	3	3	mexicanos		NEG	9	escasos
2	2	0.05789672210812569	18422	3	3	mexicanos		NEG	8	minoría
3	3	0.044797398149967194	20089	3	3	mexicanos		NEG	7	raros
4	4	0.029832420870661736	7679	3	3	mexicanos		NEU	6	numerosos
5	5	0.027734626084566116	12282	3	3	mexicanos		NEU	5	frecuentes
6	6	0.027604641392827034	13345	3	3	mexicanos		NEG	4	ilegales
7	7	0.02672470733523369	6088	3	3	mexicanos		NEG	3	pocos
8	8	0.025152990594506264	6233	3	3	mexicanos		NEU	2	comunes
9	9	0.02321174368262291	24035	3	3	mexicanos		POS	1	bienvenidos
0	0	0.17179392278194427	8138	4	3	mexicanos		NEG	10	extranjeros
1	1	0.08030492812395096	19609	4	3	mexicanos		NEU	9	mexicanos
2	2	0.027774324640631676	4629	4	3	mexicanos		NEU	8	ciudadanos
3	3	0.026934564113616943	1115	4	3	mexicanos		NEU	7	2
4	4	0.02226799540221691	3	4	3	mexicanos		NEU	6	[unk]
5	5	0.01629786007106304	13345	4	3	mexicanos		NEG	5	ilegales
6	6	0.016089944168925285	8217	4	3	mexicanos		POS	4	libres
7	7	0.015001383610069752	10323	4	3	mexicanos		NEG	3	iguales
8	8	0.014564556069672108	19507	4	3	mexicanos		NEU	2	católicos
9	9	0.014137603342533112	1094	4	3	mexicanos		NEU	1	1
0	0	0.2973286211490631	24035	5	3	mexicanos		POS	10	bienvenidos
1	1	0.06434832513332367	19945	5	3	mexicanos		NEG	9	escasos
2	2	0.04944600537419319	12282	5	3	mexicanos		POS	8	frecuentes
3	3	0.023385992273688316	7679	5	3	mexicanos		NEU	7	numerosos
4	4	0.023104457184672356	8138	5	3	mexicanos		NEU	6	extranjeros
5	5	0.020237518474459648	20089	5	3	mexicanos		NEG	5	raros
6	6	0.020213082432746887	6088	5	3	mexicanos		NEG	4	pocos
7	7	0.01857416145503521	3099	5	3	mexicanos		NEU	3	mayoría
8	8	0.018466774374246597	6233	5	3	mexicanos		NEU	2	comunes
9	9	0.017098400741815567	15439	5	3	mexicanos		NEU	1	turistas
0	0	0.3834705352783203	19609	6	3	mexicanos		NEU	10	mexicanos
1	1	0.03694518283009529	10121	6	3	mexicanos		NEU	9	españoles
2	2	0.031023649498820305	10323	6	3	mexicanos		NEG	8	iguales
3	3	0.023957857862114906	8002	6	3	mexicanos		NEG	7	blancos
4	4	0.018565161153674126	8138	6	3	mexicanos		NEG	6	extranjeros
5	5	0.01819717325270176	3	6	3	mexicanos		NEU	5	[unk]
6	6	0.0168625358492136	13052	6	3	mexicanos		NEG	4	indios
7	7	0.014140301384031773	9450	6	3	mexicanos		NEU	3	estadounidenses
8	8	0.013878842815756798	10191	6	3	mexicanos		NEG	2	negros
9	9	0.011032029055058956	12369	6	3	mexicanos		NEU	1	americanos
0	0	0.250329852104187	11384	7	3	mexicanos		NEU	10	populares
1	1	0.07015503197908401	8109	7	3	mexicanos		POS	9	fuertes
2	2	0.05049103870987892	3697	7	3	mexicanos		POS	8	importantes
3	3	0.04778667911887169	4195	7	3	mexicanos		NEU	7	jóvenes
4	4	0.036678824573755264	3037	7	3	mexicanos		POS	6	grandes
5	5	0.02744733914732933	26583	7	3	mexicanos		POS	5	atractivos
6	6	0.01767151430249214	16556	7	3	mexicanos		NEU	4	famosos
7	7	0.016068996861577034	7672	7	3	mexicanos		NEG	3	afectados
8	8	0.01563754491508007	16079	7	3	mexicanos		POS	2	interesantes
9	9	0.014030899852514267	10834	7	3	mexicanos		POS	1	ricos
0	0	0.11874257028102875	3697	8	3	mexicanos		POS	10	importantes
1	1	0.09261210262775421	7672	8	3	mexicanos		NEG	9	afectados
2	2	0.08404425531625748	7679	8	3	mexicanos		NEU	8	numerosos
3	3	0.04825799539685249	12282	8	3	mexicanos		NEU	7	frecuentes
4	4	0.04785870760679245	6233	8	3	mexicanos		NEG	6	comunes
5	5	0.041665829718112946	11384	8	3	mexicanos		NEU	5	populares
6	6	0.03909553959965706	8109	8	3	mexicanos		NEU	4	fuertes
7	7	0.026986688375473022	3037	8	3	mexicanos		POS	3	grandes
8	8	0.02094961516559124	10834	8	3	mexicanos		POS	2	ricos
9	9	0.02075556479394436	8973	8	3	mexicanos		NEU	1	recientes
0	0	0.2278982251882553	7056	9	3	mexicanos		NEG	10	pobres
1	1	0.11309012025594711	10834	9	3	mexicanos		POS	9	ricos
2	2	0.046484339982271194	7672	9	3	mexicanos		NEG	8	afectados
3	3	0.0357910580933094	11449	9	3	mexicanos		NEG	7	vulnerables
4	4	0.0292965117841959	30680	9	3	mexicanos		NEG	6	desfavorecidos
5	5	0.02462228201329708	3697	9	3	mexicanos		POS	5	importantes
6	6	0.02038031816482544	8109	9	3	mexicanos		POS	4	fuertes
7	7	0.019198615103960037	27955	9	3	mexicanos		POS	3	productivos
8	8	0.01908845454454422	11384	9	3	mexicanos		NEU	2	populares
9	9	0.015265549533069134	18968	9	3	mexicanos		POS	1	poderosos
0	0	0.164847269654274	11384	10	3	mexicanos		NEU	10	populares
1	1	0.12469827383756638	12282	10	3	mexicanos		POS	9	frecuentes
2	2	0.062478747218847275	29712	10	3	mexicanos		NEU	8	solicitados
3	3	0.05959370732307434	3697	10	3	mexicanos		POS	7	importantes
4	4	0.038989514112472534	7679	10	3	mexicanos		NEU	6	numerosos
5	5	0.029470626264810562	26583	10	3	mexicanos		POS	5	atractivos
6	6	0.028842929750680923	17498	10	3	mexicanos		NEU	4	habituales
7	7	0.0264710932970047	24055	10	3	mexicanos		NEU	3	seguidos
8	8	0.021780112758278847	6233	10	3	mexicanos		NEG	2	comunes
9	9	0.019070249050855637	7511	10	3	mexicanos		NEG	1	interesados
0	0	0.04399391636252403	3166	11	3	mexicanos		NEU	10	diferentes
1	1	0.038932982832193375	22391	11	3	mexicanos		POS	9	amables
2	2	0.032751984894275665	11384	11	3	mexicanos		NEU	8	populares
3	3	0.02977498434484005	8109	11	3	mexicanos		NEU	7	fuertes
4	4	0.025415947660803795	7056	11	3	mexicanos		NEG	6	pobres
5	5	0.023572513833642006	20089	11	3	mexicanos		NEG	5	raros
6	6	0.022423185408115387	24701	11	3	mexicanos		NEG	4	conservadores
7	7	0.021084610372781754	5408	11	3	mexicanos		NEG	3	pequeños
8	8	0.01979120261967182	10834	11	3	mexicanos		POS	2	ricos
9	9	0.019328683614730835	30874	11	3	mexicanos		NEU	1	estrictos
0	0	0.13419538736343384	14088	12	3	mexicanos		NEG	10	idiotas
1	1	0.1337871253490448	17219	12	3	mexicanos		NEG	9	cerdos
2	2	0.0685197114944458	29335	12	3	mexicanos		NEG	8	imbéciles
3	3	0.047341518104076385	30103	12	3	mexicanos		NEG	7	cabrones
4	4	0.03723419830203056	17159	12	3	mexicanos		NEG	6	salvajes
5	5	0.03417711332440376	4608	12	3	mexicanos		NEG	5	animales
6	6	0.031592387706041336	17870	12	3	mexicanos		NEG	4	monstruos
7	7	0.028801899403333664	3	12	3	mexicanos		NEG	3	[unk]
8	8	0.027862882241606712	17241	12	3	mexicanos		NEG	2	ladrones
9	9	0.027465015649795532	18404	12	3	mexicanos		NEG	1	tontos
0	0	0.04743842035531998	3	0	3	peruanos		NEU	10	[unk]
1	1	0.03555722534656525	8138	0	3	peruanos		NEU	9	extranjeros
2	2	0.020802170038223267	8002	0	3	peruanos		NEU	8	blancos
3	3	0.017273999750614166	10121	0	3	peruanos		NEU	7	españoles
4	4	0.012689555995166302	19609	0	3	peruanos		NEU	6	mexicanos
5	5	0.011745528317987919	19507	0	3	peruanos		NEU	5	católicos
6	6	0.010969366878271103	10279	0	3	peruanos		NEU	4	franceses
7	7	0.010713106021285057	7056	0	3	peruanos		NEG	3	pobres
8	8	0.010234217159450054	1181	0	3	peruanos		NEU	2	:
9	9	0.009971638210117817	7012	0	3	peruanos		NEU	1	similares
0	0	0.030591830611228943	4195	1	3	peruanos		NEU	10	jóvenes
1	1	0.028309740126132965	3166	1	3	peruanos		NEU	9	diferentes
2	2	0.028111541643738747	3	1	3	peruanos		NEU	8	[unk]
3	3	0.026799367740750313	11384	1	3	peruanos		NEU	7	populares
4	4	0.014916790649294853	19945	1	3	peruanos		NEG	6	escasos
5	5	0.014045258983969688	8138	1	3	peruanos		NEU	5	extranjeros
6	6	0.013694900088012218	7056	1	3	peruanos		NEG	4	pobres
7	7	0.013636494055390358	20089	1	3	peruanos		NEG	3	raros
8	8	0.012955990619957447	18523	1	3	peruanos		POS	2	excelentes
9	9	0.012357399798929691	5523	1	3	peruanos		NEU	1	mayores
0	0	0.07434605062007904	28901	2	3	peruanos		NEG	10	perdedores
1	1	0.06263437122106552	14088	2	3	peruanos		NEG	9	idiotas
2	2	0.056097082793712616	2330	2	3	peruanos		NEG	8	niños
3	3	0.0349537618458271	25837	2	3	peruanos		NEG	7	inútiles
4	4	0.03431406617164612	17159	2	3	peruanos		NEG	6	salvajes
5	5	0.03241699934005737	11063	2	3	peruanos		NEG	5	locos
6	6	0.03091423213481903	3	2	3	peruanos		NEG	4	[unk]
7	7	0.026621613651514053	15559	2	3	peruanos		NEG	3	extraños
8	8	0.02654300257563591	4608	2	3	peruanos		NEG	2	animales
9	9	0.02591545134782791	18404	2	3	peruanos		NEG	1	tontos
0	0	0.08267215639352798	19945	3	3	peruanos		NEG	10	escasos
1	1	0.0707562118768692	3099	3	3	peruanos		NEU	9	mayoría
2	2	0.06453654915094376	7679	3	3	peruanos		NEU	8	numerosos
3	3	0.030442724004387856	12282	3	3	peruanos		NEU	7	frecuentes
4	4	0.024936668574810028	3697	3	3	peruanos		POS	6	importantes
5	5	0.024218708276748657	20089	3	3	peruanos		NEG	5	raros
6	6	0.021453313529491425	6088	3	3	peruanos		NEG	4	pocos
7	7	0.020403223112225533	8138	3	3	peruanos		NEU	3	extranjeros
8	8	0.019687606021761894	3	3	3	peruanos		NEU	2	[unk]
9	9	0.01950773596763611	6233	3	3	peruanos		NEU	1	comunes
0	0	0.22565583884716034	8138	4	3	peruanos		NEU	10	extranjeros
1	1	0.033884499222040176	3	4	3	peruanos		NEU	9	[unk]
2	2	0.03100370429456234	4629	4	3	peruanos		NEU	8	ciudadanos
3	3	0.027716370299458504	19507	4	3	peruanos		NEU	7	católicos
4	4	0.021798858419060707	14699	4	3	peruanos		NEU	6	musulmanes
5	5	0.020056497305631638	1115	4	3	peruanos		NEU	5	2
6	6	0.018694408237934113	1181	4	3	peruanos		NEU	4	:
7	7	0.013964952901005745	2409	4	3	peruanos		NEU	3	mujeres
8	8	0.01364775188267231	13345	4	3	peruanos		NEG	2	ilegales
9	9	0.01316702738404274	1065	4	3	peruanos		NEU	1	los
0	0	0.13822749257087708	24035	5	3	peruanos		POS	10	bienvenidos
1	1	0.06917450577020645	19945	5	3	peruanos		NEG	9	escasos
2	2	0.05321547016501427	7679	5	3	peruanos		NEU	8	numerosos
3	3	0.04643638804554939	8138	5	3	peruanos		NEU	7	extranjeros
4	4	0.040189605206251144	12282	5	3	peruanos		NEU	6	frecuentes
5	5	0.03289063647389412	15439	5	3	peruanos		NEU	5	turistas
6	6	0.02738681063055992	2720	5	3	peruanos		NEU	4	muchos
7	7	0.02068590186536312	6088	5	3	peruanos		NEU	3	pocos
8	8	0.015714405104517937	3099	5	3	peruanos		NEU	2	mayoría
9	9	0.015331667847931385	3	5	3	peruanos		NEU	1	[unk]
0	0	0.06359675526618958	10121	6	3	peruanos		NEU	10	españoles
1	1	0.05828390643000603	3	6	3	peruanos		NEU	9	[unk]
2	2	0.050353046506643295	8002	6	3	peruanos		NEU	8	blancos
3	3	0.04771246761083603	8138	6	3	peruanos		NEU	7	extranjeros
4	4	0.027742432430386543	13052	6	3	peruanos		NEU	6	indios
5	5	0.02733077108860016	19507	6	3	peruanos		NEU	5	católicos
6	6	0.018961938098073006	2409	6	3	peruanos		NEU	4	mujeres
7	7	0.01885230839252472	10191	6	3	peruanos		NEG	3	negros
8	8	0.01698972098529339	6895	6	3	peruanos		NEU	2	indígenas
9	9	0.01354614831507206	2567	6	3	peruanos		NEU	1	hombres
0	0	0.3446733355522156	11384	7	3	peruanos		NEU	10	populares
1	1	0.054549440741539	3697	7	3	peruanos		POS	9	importantes
2	2	0.04732878506183624	8109	7	3	peruanos		POS	8	fuertes
3	3	0.03861776366829872	3037	7	3	peruanos		POS	7	grandes
4	4	0.03446570411324501	4195	7	3	peruanos		NEU	6	jóvenes
5	5	0.030103780329227448	26583	7	3	peruanos		POS	5	atractivos
6	6	0.022029606625437737	16556	7	3	peruanos		NEU	4	famosos
7	7	0.017863409593701363	23983	7	3	peruanos		NEU	3	representativos
8	8	0.013916946947574615	16079	7	3	peruanos		NEU	2	interesantes
9	9	0.013830745592713356	17104	7	3	peruanos		POS	1	destacados
0	0	0.20409508049488068	3697	8	3	peruanos		POS	10	importantes
1	1	0.10080830752849579	7679	8	3	peruanos		NEU	9	numerosos
2	2	0.04650980606675148	7672	8	3	peruanos		NEU	8	afectados
3	3	0.0399448461830616	12282	8	3	peruanos		NEU	7	frecuentes
4	4	0.0396919809281826	6233	8	3	peruanos		NEU	6	comunes
5	5	0.037976525723934174	8973	8	3	peruanos		NEU	5	recientes
6	6	0.03332259878516197	11384	8	3	peruanos		NEU	4	populares
7	7	0.03316015750169754	17810	8	3	peruanos		NEU	3	notables
8	8	0.03158502280712128	3037	8	3	peruanos		POS	2	grandes
9	9	0.03146260604262352	8109	8	3	peruanos		NEU	1	fuertes
0	0	0.20374695956707	7056	9	3	peruanos		NEG	10	pobres
1	1	0.11121426522731781	10834	9	3	peruanos		POS	9	ricos
2	2	0.053130194544792175	7672	9	3	peruanos		NEG	8	afectados
3	3	0.03134331852197647	11384	9	3	peruanos		NEU	7	populares
4	4	0.028618356212973595	3697	9	3	peruanos		POS	6	importantes
5	5	0.024072954431176186	7679	9	3	peruanos		NEU	5	numerosos
6	6	0.023479988798499107	11449	9	3	peruanos		NEU	4	vulnerables
7	7	0.022282300516963005	6233	9	3	peruanos		NEU	3	comunes
8	8	0.0210519228130579	5408	9	3	peruanos		NEU	2	pequeños
9	9	0.020050199702382088	30680	9	3	peruanos		NEG	1	desfavorecidos
0	0	0.17719309031963348	11384	10	3	peruanos		NEU	10	populares
1	1	0.0996767207980156	12282	10	3	peruanos		POS	9	frecuentes
2	2	0.07951431721448898	3697	10	3	peruanos		POS	8	importantes
3	3	0.05092722922563553	7679	10	3	peruanos		NEU	7	numerosos
4	4	0.05061410367488861	29712	10	3	peruanos		NEU	6	solicitados
5	5	0.03505632281303406	17498	10	3	peruanos		NEU	5	habituales
6	6	0.027515577152371407	26583	10	3	peruanos		POS	4	atractivos
7	7	0.023082131519913673	10169	10	3	peruanos		NEU	3	conocidos
8	8	0.02270001545548439	6233	10	3	peruanos		NEU	2	comunes
9	9	0.01853249780833721	7511	10	3	peruanos		NEU	1	interesados
0	0	0.046703893691301346	11384	11	3	peruanos		NEU	10	populares
1	1	0.0438481904566288	7056	11	3	peruanos		NEG	9	pobres
2	2	0.03783008083701134	5408	11	3	peruanos		NEU	8	pequeños
3	3	0.03262840211391449	3166	11	3	peruanos		NEU	7	diferentes
4	4	0.025325404480099678	4195	11	3	peruanos		NEU	6	jóvenes
5	5	0.024189811199903488	10834	11	3	peruanos		POS	5	ricos
6	6	0.0228520967066288	8109	11	3	peruanos		NEU	4	fuertes
7	7	0.02167467400431633	22391	11	3	peruanos		POS	3	amables
8	8	0.02152372896671295	30290	11	3	peruanos		NEU	2	parecidos
9	9	0.021232817322015762	20089	11	3	peruanos		NEG	1	raros
0	0	0.07998380810022354	14088	12	3	peruanos		NEG	10	idiotas
1	1	0.04448908939957619	18404	12	3	peruanos		NEG	9	tontos
2	2	0.041455697268247604	17219	12	3	peruanos		NEG	8	cerdos
3	3	0.03992614895105362	4608	12	3	peruanos		NEG	7	animales
4	4	0.03459075465798378	2330	12	3	peruanos		NEG	6	niños
5	5	0.033593785017728806	3	12	3	peruanos		NEG	5	[unk]
6	6	0.03330420330166817	17241	12	3	peruanos		NEG	4	ladrones
7	7	0.03137059882283211	17159	12	3	peruanos		NEG	3	salvajes
8	8	0.027590835466980934	29335	12	3	peruanos		NEG	2	imbéciles
9	9	0.027160825207829475	11063	12	3	peruanos		NEG	1	locos
0	0	0.04061513394117355	20089	0	3	marroquíes		NEG	10	raros
1	1	0.039557844400405884	3	0	3	marroquíes		NEU	9	[unk]
2	2	0.033908043056726456	14699	0	3	marroquíes		NEU	8	musulmanes
3	3	0.033284179866313934	18422	0	3	marroquíes		NEG	7	minoría
4	4	0.029939955100417137	3166	0	3	marroquíes		NEU	6	diferentes
5	5	0.028461406007409096	8138	0	3	marroquíes		NEU	5	extranjeros
6	6	0.023474670946598053	19945	0	3	marroquíes		NEG	4	escasos
7	7	0.021640798076987267	8002	0	3	marroquíes		NEU	3	blancos
8	8	0.01716400682926178	6233	0	3	marroquíes		NEU	2	comunes
9	9	0.015733057633042336	7012	0	3	marroquíes		NEU	1	similares
0	0	0.05603586137294769	3166	1	3	marroquíes		NEU	10	diferentes
1	1	0.03447682783007622	11384	1	3	marroquíes		NEU	9	populares
2	2	0.03240546956658363	20089	1	3	marroquíes		NEG	8	raros
3	3	0.024733861908316612	3	1	3	marroquíes		NEU	7	[unk]
4	4	0.013894976116716862	4195	1	3	marroquíes		NEU	6	jóvenes
5	5	0.012916314415633678	6233	1	3	marroquíes		NEU	5	comunes
6	6	0.01231167558580637	7012	1	3	marroquíes		NEU	4	similares
